Location,Hotel,Title,Review,Rating
"Denver, CO",Baymont by Wyndham Denver International Airport,I would NEVER stay there again,"When I arrived at the airport I called the hotel for a shuttle pickup.  They had an automatic voice mail to push 2 for airport pickup, which I did.  But the mailbox was full and would not take a request.  So I called the hotel back twice before I finally reached a person, who said she would send the shuttle.  After waiting for 1/2 hour I called back and she said she had no idea where the driver was and had no way to contact him.  I called again in 20 minutes but she still knew nothing so I ended up calling Uber for a ride.  Got to the hotel very late and tired.  Went to my room and hung the do not disturb sign on the door as I was to picked up the next morning at 11 so was going to sleep in.  At 8 the maids knocked on my door and I told them I was sleeping in and at 9 they knocked again.  This is not what I expect from any hotel.",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Nice Stay,Nice place.  There is a lot of hotels by the airport and all looked nice.  Great option if looking for a place near the airport.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Really nice,This hotel is very clean. Front desk was quite friendly. Decent value! Breakfast was nice. Amenities were plentiful. Everything overall was good. I didn’t have any problems or issues. Will stay here again next time we’re in Colorado!,5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Close to the airport, but that's the only plus","We stayed here one night because we had an early flight the next morning out of Denver. It's a bed near the airport with free parking and a shuttle.Pros:LocationEasy parkingQuiet RoomsScrambled eggs at breakfast were delicousCons:Staff not very friendlyOur room with (2) beds and (3) people was stocked with (2) coffee cups & packets and (3) towels. (yes I know there is ample coffee in the lobby, but some of us need wake up coffee before we are presentable to the public!)Rooms are smallOverpriced for the amenities",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Four days just 4,"We stayed in this hotel this past week and it was a nice hotel.  Originally I had booked it near the Airport because we where going to fly in but ended up driving instead.  One thing about Colorado is that everything is a 1/2 hour away.  The Hotel was clean and the staff was wonderful especially the House Keeping Lady Flor.  She was so friendly and so helpful.  I was really disappointed that the pool was closed and was not fixed until the day we where leaving.   The fitness room didn't have any weights , it only had 3 machines.  There is a place called Lifetime Fitness I would check out in Parker it has an insane gym get a 3 day pass or something ask for Snake when you go he does personnel training.  Overall I would recommend this hotel also it has a shuttle to the Airport",5
"Denver, CO",Baymont by Wyndham Denver International Airport,No customer service,Requested a wake up call I never got. If I had not set the alarm clock in the room I would have missed my flight. Someone in the room above me must have been doing aerobics all evening as the stomping around on the floor was constant for over an hour.,1
"Denver, CO",Baymont by Wyndham Denver International Airport,Great Denver airport overnight place,"Needed to find a hotel on short notice as flight was delayed until the following day.   Low rate, quality rooms, comfy bed, ok breakfast, can walk to a couple of restaurants, and free airport transport each way.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Convenient airport location, clean and free breakast",Perfect location if you need to stay near the Denver airport.  Rooms were clean and comfortable.  Workout room had 3 well maintained cardio machines.  Free breakfast and ample parking,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Wunderbar,"Always have enjoyable time no frills, free hot eggs, bacon or sausage, waffles,fruit, pastries and yogurt breakfast saves money and time. If you have a early flight the night staff puts out a small continental breakfast. Now who does that in the neighborhood? Free washer and dryer small gym plus pool. Fly and go parking save time and money. Compare to other hotels in the neighborhood. Transportation provided by “Westrrn Shuttle”times vary",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Convenient, clean, all the basics","The Baymont Inn is a convenient stop for either coming or going from the Denver airport. Nothing extravagant, just the basics. Nice to have a good complementary breakfast also. Our stays were quiet, considering the volume of people staying there. The airport shuttle is the primary reason we chose Baymont, along with their prices.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Comfortable and clean,We had an early flight the next day so wanted to be close to DIA. We've never stayed at a Baymont Hotel before but chose this hotel based on other reviews and price. We got a room right behind the elevator so we were a little concerned about noise but didn't hear excessive noise from it. The room was clean and the bed was very comfortable. The breakfast was fine and is included in your stay. The girl at the front desk was competent but not the friendliest. The staff at breakfast and maids were all very nice and helpful. We would definitely stay again.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,good stay,"The front desk staff was extremely helpful.  They helped with food arrangements, printed directions, and answered any questions we had about the airport area. Good staff.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Excellent hotel!,We always stay here before we fly out. It's always perfectly clean & the staff is very friendly. Rooms are spacious & quiet & the location is near to several late night restaurants. Its a quick 5 min drive to DIA & they offer long term parking with airport shuttle too. See you next vaca!,5
"Denver, CO",Baymont by Wyndham Denver International Airport,New hotel,"Brand new and clean.  The airport shuttle is quite nice.  It is a new area, and restaurants are limited.  The hotel served its purpose for being convenient to the airport .  The internet was strong.  Easy check in.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,DIA by the Bay,Inviting place to stay.  Pleasant welcome and check out.  Comfortable room & refreshing breakfast.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Just okay ... but great location for early morning flight.,"The hotel room was huge, but I was disappointed there was no refrigerator.  There were holes in the carpet.  Lights didn't work as they should, and neither did the A/C.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Best Hotel Ever,"Baymont and Denver Airport is my favorite hotel. Staff is great, cleanliness is superb, and the location is perfect.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great parking option,"We selected this Baymont for the $5 per night parking option, available with an overnight stay. The airport shuttle is free & efficient. Rooms are sufficient for an overnight stay the night before your departure at DIA. I would use this hotel in the future.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Excellent,"The Baymont In was a nice clean hotel! It was a great value for the price! Our trip was hectic and very chaotic due to my daughter having surgery in a different state. However, our last day in Denver we were able to rest with out issues at the Baymont. The staff understood our needs and accommodate us.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great overnight for an early flight out of Denver,"Came in from Breckenridge late the evening before rather than leave at 4am to get to DIA. Very fast, friendly check-in. Ensured we were on the courtesy 6am shuttle and could also grab a to go breakfast. Simple room. Very clean - with a surprisingly large new 55” tv. Sink/basin in at entry with a separate toilet and shower room. Beds were a bit firm but fine for a few hours sleep.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Final stop at DIA after a week of skiing,I regularly stay at this DIA Baymont . I acclimate to altitude on evening arrivals and get a good sleep for my early morning departures.  The hotel is very nice and the free breakfast gets me started the next morning.  The shuttle is convenient.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Night to catch early flight,I stayed at the Baymont Inn because of an early flight out of Denver.  Check in was fast and the room was clean and efficient.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Nice clean hotel. Friendly and helpful staff,"Hotel was close to airport,  free shuttle was a huge bonus.  Staff was very friendly and helpful.  Breakfast was limited,  what was there was quality.  Just not much for choices.  Internet was fast and stay connected! ",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Expensive, pretty clean",We were just looking for a place to lay our head before we flew out early the next morning. We were there less than 12hrs. Continental breakfast was lacking in choices. ,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Good option near DIA,"This Baymont Inn is a very decent option for staying near Denver International Airport. The hotel was priced well for the area, it was clean, the staff was friendly, and the room was nice. I have zero complaints.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Baymont Inn / Park and Ride,We were traveling to the Domincan Republic and chose the Baymont Inn for our travels. The staff was very friendly and accommodating and the rooms were clean. The shuttle service to and from the airport was timely. ,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Chocolate Chip Cookies just before bed!!,Short overnight stay here before an early morning flight is just perfect for the price if you just need to sleep and catch the shuttle. Clean & modern and meets your basic needs. The bed and the pillows were comfy - the small square pillows are alarming at first until you realize they shake out to standard size! Loved the chocolate chip cookies at check in.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Good Hotel,"I will not say this is an exceptional hotel, but I will say it was definitely a very good price for what we needed. It was clean which is a very big deal for my wife and I. The room and bed were both comfortable. The shuttle to and from DIA was good. The breakfast was your typical continental with some hot food items, eggs and sausage. We will stay here again.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Shower and HVAC Not Working,"The bathtub didn't was plugged and had no mechanism to open it.  The thermostat, while set at 60 degrees, was blasting so warm I had to open the window on a 40-degree night.  Too many choices in the immediate area to ever return to this hotel.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Night before Hawaii fligh,Great place good water hot and comfiest beds pool workout room breakfast you can park and take the shuttle to the airport very conscientious near several resturants and can Uber anywhere from here we will be back,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Stay was very nice. The staff was very friendly and helpful...,Stay was very nice. The staff was very friendly and helpful getting us to DIA on time and on the right shuttle. It was a great experience for a good value.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,WOnderful!,"This was an awesome hotel. So clean, very friendly staff, even had a full breakfast included in our stay. I would highly recommend it if traveling to Denver. Also, close to the airport. Shuttle service available too.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great Price and Convenient Location,"My daughter and I had a great stay at the Baymont Inn in Denver.  It is easy to get to from the airport and rental car lots, and is also close to the freeway and a short distance to Downtown.  Great local eateries nearby as well as grocery stores.  The wildlife preserve is close by which made for some fun trips as well.  The staff at the hotel was very friendly, the hotel was clean and quiet, parking is free, and the rooms have adequate space.  The only negatives are that there is no fridge or microwave in the room, and we had a hard tie staying connected to the free WiFi.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Good stay,"I slept well during this stay, which was what I needed but I didn't like eating in all plastic plates with plastic cutlery for breakfast",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Untitled,"WhenI check into an airport hotel it is usually because a. inclement weather before or after a flight prompts a stay near the airport or b. departure time is early and we do not have to get up as early to drive the 60 miles to DIA.Ratings are below. No complaints. Attitude of staff was fine. Snow overnight in early hours of 1/21/18 may have been a factor in the breakfast not being set up on time- about 15 minutes late. It is a lot of work for 1 team member. Guests including myself began serving ourselves before the attendant officially opened the door, so no big deal. Those with earlier flights wee not delayed by this.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Wonderful Stay,"Our trip was last minute to visit my in laws and this hotel was closest to their home. We landed earlier than expected so I took s chance and stopped to see if we could check in early and the woman at the front desk was so sweet and absolutely amazing. She let us check in and was extremely pleasant about it. The hotel was beautiful and very clean. My husband is very particular, he brings Clorox wipes to clean places we stay and even he was pleased. Beds were comfy too!",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great night manager!,"The hotel was in a good location to get to the airport. The room was average, but the bed was a bit hard. The bathroom was showing wear, chipped tub, worn paint, cracked tile. Breakfast was ok. But the most wonderful night desk manager was the thing that made us feel like we would return another time. The shuttle to the airport was broken down. She took it upon herself to get us and two other guests to the airport on time! Thank you!",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Good service Worse bed I have ever tried to sleep on.,"The hotel was clean and the staff polite and very nice. I would stay agian, except the bed was awful. It was a clean and like a newer mattress, but so uncomfortable. I could feel the springs in pressing in to my back. We honestly thought about sleeping in the floor part way threw our second night.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Service was very poor.,Missed our flight out of Denver.  We did not receive the requested wake up call.  Did not get a receipt either.  Lady at the Front Desk was very rude.,1
"Denver, CO",Baymont by Wyndham Denver International Airport,Very disappointed,"I travel for a living and have been doing so for 28 years. I was expecting much more for the price. Approximately half the price, and no endorsement from a franchise, would have been more responsible. It's been a very long time since I stayed a property like this. I was deceived positive reviews. The shuttle service reminded me of a trip to Mexico; not the driving or the driver, both of them were good. The bus hadn't been cleaned in many, many years...rickety and old.",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Good trip,"Wonderful experience the staff was great and so was the room! The location was terrible, but thats not controlable",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Expensive Mediocrity,"Baymont at DIA is a mediocre, over priced hotel.  Very spartan rooms, with minimal appointments and a fair breakfast.  Overpriced, but that goes with the territory, i.e. close to the airport and no transportation.  Details: one of the bed stand lights was out and the coffee maker did not work.  Funny the cleaning personnel didn't even bother to check the coffee pot, it was full of water.  Best thing: a comfortable bed.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Friendly staff. Clean rooms. Sink drain was slow. Lobby not...,Friendly staff. Clean rooms. Sink drain was slow. Lobby not impressive. Carpet coming undone at door transition. Bath-tub had rust stains from the grab bar.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Just as expected,"Our stay was very short, but it was very conveniently located close to the airport. It was clean, the bed was comfortable and it had plenty of pillows. Breakfast and shuttle service was included, which is always a plus. ",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Overall, a great overnight stay.","At check-in it wasn't friendly. No smile, just checked me in. I was a first time guest. I wasn't given any knowledge of the hotel or where to go or what they had to offer. My request for extra pillows or towels was not granted upon my arrival. Staff wasn't in uniform but in street clothes. Something that I am not used too seeing. Breakfast was good, but need more of a variety. Breakfast attendant wasn't visible to ask questions. It was annoying that the television was on a timer and popped out while I was watching important news. Shuttle service was great. Overall, I would stay again. The room was very clean and it was very quiet the entire time.  The king size bed was very comfortable. Also, at checkout I was not asked how my stay was, and I had to ask for a receipt instead of…",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Love staying here,"Whenever we are flying out of DIA, we always stay here. The ease of leaving our car for $5.00 a day, and being shuttle directly to our Airline counter is worth every bit. The hotel staff is friendly. The rooms are spacious and clean. The breakfast is more than adequate. I love staying  here!",4
"Denver, CO",Baymont by Wyndham Denver International Airport,One night stay.,The 2 double bedroom was very tight for 4 people and their luggage. There were not enough towels and coffee cups. The room was freezing upon entry and took a bit to warm up.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,denver airport,"clean room and environment, curtious and friendly staff, spacious breakfast area and close to reswtaurants.  hat is all one can ask",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Good location and value,Were driving from the Mountains and instead of going back to Fort Collins it was a better value to stay here than drive the extra distance and come back for a flight the next day. ,4
"Denver, CO",Baymont by Wyndham Denver International Airport,last minute stay,The desk staff was not all that interested in getting us out of the snow storm and into the shuttle to get us to the motel,4
"Denver, CO",Baymont by Wyndham Denver International Airport,"Room was adequate, bathroom was not properly cleaned with...","Room was adequate, bathroom was not properly cleaned with hair from previous guests stuck to the shower walls.  Linen was terrible.  Only one was cloth and the towels had holes.  On the plus side, staff was friendly and accommodating.  Free breakfast similar to that in other hotels.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Superior stay at Baymont,"If you haven’t stayed at Baymont Inn close to Denver International Airport you would be missing a superior treat of customer relationships.  The room is exceptional, #102, the desk assistance is at least a 4star performance, and the breakfast is definitely worth the stay.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Clean, comfortable, and convenient","I stayed here with a friend during a recent trip to Denver. I chose this hotel because it is near the airport, has an airport shuttle, and had good online reviews. The room was large, clean, and comfortable. I was pleased with the mattress, which was neither too firm nor too soft. The pillows were supportive without being hard. The breakfast was satisfying, and all staff were friendly and helpful. The shuttle was convenient. This is a very good airport hotel.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Great for a quick stay,Nice hotel. The room was big and comfortable. The airport shuttle was on time. The only problem was the shower water was not hot.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Preflight stay,"We had a very positive ecperience. Room 410 was immaculate, beds were firm, pillows were supportive; staff were helpful and attentive at check in and breakfast. Other reviews indicated mgmt were addressing concerns- apparently it has worked so far. Breakfast was hot, as was the coffee, nice selection- waffles, eggs n sausage, breads and yogurts.. Shuttle timing was right on time. We Will stay at Baymont again for future trips.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Works but not the greatest,This property is ok but will not stay again. Room needed to be cleaned Kinda scary but arrive late,3
"Denver, CO",Baymont by Wyndham Denver International Airport,I am so happy I picked this hotel. They were very nice...,I am so happy I picked this hotel. They were very nice. They made us feel home away from home. The food was good. Fresh baked cookies. The room was clean. The pool was warm and clean. I loved everything about this room.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Rest STOP before flight hmoe,"This Baymont is great. The staff was friendly, rooms were clean and quiet. the carpet in the room was showing some wear. Breakfast was simple but filling, Shuttle was on time and driver was polite and friendly helpful with the bags.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,the start of a trip to Antarctica,"Flew from Durango to Denver where I get on a flight that will take me to Santiago, Chile after a bit of site seeing in the northern part of Chile and Argentina, it is off on cruise to Antarctica I spend the night here at the Baymont Inn  close to DEN for my next flight",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Review of Baymont Inn & Suites,"The Baymont Inn & Suites was a nice motel, however, because it did not provide a mini-fridge nor microwave in the rooms, I would not stay here again. It did have a great breakfast.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Room very small,"My first impression of the 2 double beds room was how cramped it was. We were 2 mid size adults and 1 small child with 2 biggish luggage pieces. We literally could not all be moving around the room at once. The bathroom also small and the one serving coffee pot took up most of space on sink vanity top. I would not stay in room 208 more than one night. In fact, I will not stay at Baymont again.  Also very very noisy. Walls thin. Floor noise above us for our stay literally unbearable. I got 3 hours sleep.  Our bedding had such a bleach smell my eyes burned. And bed very hard. Pillows weird. All 3 towels thin.  The many reviews that mention the rude or curt front desk staff are very true.  Both AM and PM never smiled.   Not very welcoming. Although there was one staff lady taking…",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Consistently awesome!!,"Every time I stay at this property, the service is always awesome, the rooms are always clean...it’s the best value and it feels like luxury! I even get chocolate chip cookies before bed.😀",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Needs some work,"Our stay was decent but I do have complaints. The walls are paper thin so we could hear the people next door all the time talking loudly and watching tv. The water pressure in the shower was terrible. It took forever to shower properly. The bed was not very comfortable. The mattress pad and fitted sheet never stayed in place and we'd always end up with a pile of sheets under us while we laid on a bare mattress. The pillows are square and lumpy. I woke up with a neck ache every day. We were missing a garbage bin the first day (we know this because there was one put there the next day). We were also missing a couple of towels (no big deal since there were 2 and only 2 of us, but we noticed after the second day there were more hung up). We had 2 shampoos and a conditioner but no lotion for a couple of days. We had to ask for some. The pool towels are teeny tiny and absorb absolutely nothing. The pool is heated and warm, but when you get out it's freezing due to all glass windows surrounding it. The bathroom in the pool area is freezing too when you're wet. Breakfast everyday was okay. The cereal was stale, the pancake mix was eh. The sausage and bacon were not good and sat in a ton of grease. The free shuttle bus service was great! Front desk staff could be a little friendlier (make eye contact, smile at least a little). Overall, I don't think it was worth what we paid, but it was a place to rest our legs at the end of the day.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Very friendly and helpful staff!!,"We enjoyed our stay at the hotel,  it was a comfortable and friendly atmosphere and the location was great and has a shuttle service to the airport, a gym and pool too that we used.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Won't Stay Here Again,"Checked in for an overnight stay before flying out of Denver. Room was clean with all the amenities. My complaint...the smell. Granted I know Colorado has legalized marijuana and to each his own. Doesn't mean I want to smell it. As this is a non-smoking establishment, I assumed this was for marijuana as well as cigarettes. The marijuana smell was so overpowering in both our room and hallway that it was unbearable. My husband went to the front desk. Their response was they couldn't do anything about it. My response...you won't get my money again at any of your locations if you can't respect that not all your guests want to smell marijuana.",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Nice for early morning fights,"We stayed at this hotel overnight to catch an early morning flight to Mexico. We have stayed at many Baymont Inns & Suites and this one did not disappoint. Friendly and helpful staff, clean, large rooms and a comfortable bed. No restaurant on site however we found food at a grill inside the Holiday Inn Express just down the road. Nothing spectacular about this stay, but it was nice.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Time to go to airport,We love the convenience of this hotel and the affordability as compared t others not he same roads.  This was not our best stay and I would guess we have been here 15 times in the last year.,3
"Denver, CO",Baymont by Wyndham Denver International Airport,Generic hotel in a godforsaken patch of high desert with no...,"Generic hotel in a godforsaken patch of high desert with no good food choices. Very nice staff. The heat/AC unit was so loud you'd think an aircraft mistakenly landed outside the hotel. Around 3 am the unit went bonkers and started blowing cold air, on a 35 degrees F night. It could not be turned off at the thermostat or by any visible means. It went for about 1/2 hr then it shut off on its own. With decent HVAC, it would be a good value hotel.I",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Airport convenient,Very nice accomodations only 15 minutes from terminal.  Ideal for early morning departures.  Quality of the hotel was very good for the price paid.  Would seek out this hotel if I needed another room near DEN in the future.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great stay as always,"The hotel was great as always. The problem we encountered was with the shuttle service to the airport.  There was ice that morning and the driver did not clean off the step for people getting onto the shuttle.  One woman slipped as she was getting off.  He also did not ask which airlines and stopped at United (West Terminal) and unloaded all luggage without a word and for those of us needing the East Terminal, it was a long walk and we did it in spite of using a wheelchair to do that much walking.  He was totally not who you want for a shuttle driver!!!",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Quick trip,I flew into Denver for a Business meeting and booked Baymont based on its reviews. The facility is clean and check in was quick. Breakfast was good and had a good variety. Will be staying here again if i am in the Denver area.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Last Day of Vacation,"After 10 days setting up snowbirds in Arizona, a quick night in Vegas, I knew we would need a night of rest and relaxation before returning home South of Pueblo.  Thank you!",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Worst front desk ever!!!,Checked in after a late flight. The Latino lady was rude and condescending.I asked her what floor my room was on and she said look at your number-wow. Had issues with the key you have to stick in the hole in the wall to get anything to turn on then off. Phones would not call the front desk. Used my cell phone and that woman would still not answer- took the card out of the wall since I had no help from her. Darn near froze to death as the key in the wall makes the heater/ac work -so I froze all night. The breakfast had no attendant in sight. I spoke with the morning front desk lady. She took the time to explain how the card works and was very nice. If they would get rid of the night front desk gal (she has bad attitude and is clearly racist) I would stay here again. If you like being treated like an idiot at check in this is the place for you. If not spend the money and do the embassy suites. Also the housekeeper was beating my door down at 8am to see if I was in there- had privacy placard displayed. Very limited English comprehension on her part. Even followed me to the elevator asking ‘you go?’ Yikes. Never again.,2
"Denver, CO",Baymont by Wyndham Denver International Airport,Beds Way Too Hard and Uncomfortable!  Internet Slow!,The hotel is very nice and clean!  Just that the sleep quality was horrible due to extremely uncomfortable hard beds!  The guest internet was extremely slow.  Set aside everything else was just fine.,3
"Denver, CO",Baymont by Wyndham Denver International Airport,The hotel itself and the staff was nice. The quietness of...,The hotel itself and the staff was nice. The quietness of the rooms were not the best. Every little noise seem to be amplified.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Trying Hard,"The hotel resembles a large cruise ship with its huge atrium and rooms arranged around the perimeter and the buffet meals.  While comfortable, you probably wouldn't hang out there too long as it is a little tacky.  The rooms are enormous especially for an ""airport hotel"" with equally enormous bathrooms.  It appears to be trying hard to be a destination resort for folks flying in to DIA but for a brief overnight before or after a flight it's a little much.  Glad to have tried it, probably wouldn't go back.  Not a fan of breakfast buffets under any circumstances, though.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Room was fine and good tv. The young woman at reception...,"Room was fine and good tv. The young woman at reception treated me with an inhospitable air bordering on contempt. She overcharged for parking, which was corrected.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,"Very unfriendly people. My company was paying for the stay. The lady up front said she needed a CC to hold the room, eve","They charged my CC which I was assured they wouldn't do. I had to go back and forth with the ladies there to get the charges reversed. The main lady there was extremely rude and acted like she didn't want to take the time to explain things to me. I would think after erroneously charging my card for $500 plus, there would be An explanation, but she was rude an acted like I was at fault!  Terrible customer service!  We have several trips coming up next month but I can't imagine ever dealing with her again!  Good luck!",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Mgmnt needs work,"Running a hotel is hard work and running an airport hotel is an extra challenge. From my perspective, the management of this hotel is not up to the task. We arrived at the same time as another guest in early evening, a popular check in time. The young woman behind the desk was courteous and efficient but it still took her almost 20 minutes to check us in. There were nonstop phone calls, several about their shuttle (see later), and computer issues. She was literally doing at least two jobs at once and there was no one to help.  The room itself was fine, a typical 2.5 star airport hotel room. Clean, decent bed, efficient bathroom, etc.  My experiences with staff in the three times that I have stayed here have always been very good but there is just a sense that they are running…",3
"Denver, CO",Baymont by Wyndham Denver International Airport,4 years and strong,"This hotel has done me well throughout the years. Free hot breakfast, washer and dryer, housekeeping does a great to good job, front desk and management are wonderful. Transportation by “Western Shuttle” vans are uptodate, they have larger buses if need for groups. Serval restaurants in the area, Walmart, King Super, restaurants and stores down the road. Uber and Lyft are good I use them when I need to shop. Light rail to downtown Denver is about 45 min walk or Uber it or park your. The hotel has fly and park check on rates  ",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Convenient, clean and close","I just stayed here one night with friends before an early airport departure. The beds are a bit small, full size but they were comfortable. The airport shuttle was timely and they did have coffee, fruit and yoghurt available even at 4 am. The rooms are modern and clean. It was also a more affordable option near the airport than some.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Great restful stay,"Great stay!  Free shuttle service from/to DIA.  Cordial service, clean comfortable room.  Highly recommended and I will stay here again!",4
"Denver, CO",Baymont by Wyndham Denver International Airport,All in all it was a nice hotel but I was surprised to find...,All in all it was a nice hotel but I was surprised to find there were no refrigerators or microwaves in the room. So had to spend money on the cooler and ice system we all know so well.,3
"Denver, CO",Baymont by Wyndham Denver International Airport,Perfect one night stay!,We arrived here at midnight after a trip into Denver Airport and a 10 minute drive.   We were greeted by a very friendly desk clerk who checked us in quickly.  The room was very clean with a comfortable bed and all the amenities needed.  We didn't a room with a view but ask for one if you need that.  The free breakfast had plenty of options including eggs and waffles.  We will definitely stay here again when flying in or out of Denver.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Recommend stay!,"Clean, comfortable, and convenient for air travel. No hassle with an “incidental” fee of $50+ like Holiday Inn in Cherry Creek. ",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Nice stay,Stayed 3 nights for Solar Decathlon.  Everything was fine and clean.  Breakfast room is a bit small and crowded.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,BIS,"This was the first time we have ever stayed at Baymont Inn &Suites.  It was very nice, better then I was expecting. Everything was great except the Breakfast: the food was good, the problem was the way it was set up had guests going in circles instead of an even flow. I was not the only person saying this I would have to say it was the main complaint in the Breakfast Room.  I book hotels with breakfast included, when it is not a good experince the day starts off on the wrong foot.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,The hotel is close to the airport and the staff were...,The hotel is close to the airport and the staff were pleasant and helpful the room was clean and comfortable,4
"Denver, CO",Baymont by Wyndham Denver International Airport,very nice hotel,we really enjoyed our stay at the Baymont Inn in Denver.The staff at the Hotel were great!! Anything that we needed they had no problem accommodating our stay. We asked for extra towels and soap because there were 4 of us staying in the room. They said no problem. If we needed anything else just contact the front desk. Great Staff and Great Service.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great stay,"Very friendly staff, clean and cheaper to stay and leave car than parking in the Pikes Peak/Mt Elbert lots.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Convenient and comfortable,"This hotel was conveniently located near the airport. Parking was ample and the hotel was clean and comfortable. Breakfast was the usual bland and unappetizing hotel variety, but that is not why I choose a hotel, anyway.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Fine for Airport Departure,"Stayed on a Saturday night prior to our departure on Sunday. Check-in was fast and friendly. Room was quite large. Beds were comfortable. Our floor was very quiet.For the location and quality of the lodging, the price here is hard to beat. Slept in so we missed breakfast but got up in time to take the shuttle to the airport. Would stay here again.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,"Nice room, breakfast area tight",Excellent accommodations for the price.  Location only a few miles from the airport.  Limited choices for the free breakfast.  Seating very tight in the breakfast area.  Pool but no hot tub.,4
