Location,Hotel,Title,Review,Rating
"Denver, CO",The Crawford Hotel,Weekend Vaca done right!,Everything was phenomenal! Snooze for breakfast was a major highlight. And the Courtesy car with Tesla was bomb! Shoutout to Riley for being an amazing driver! Great mini vaca and very much needed! :),5
"Denver, CO",The Crawford Hotel,Vacation,"Gotta say, no problem finding things to do! All restaurants were close and no problem getting to sports games. The Uber in the Tesla was an absolute highlight to the stay! Thanks Riley, you made the trip more welcoming and exuberant!!",5
"Denver, CO",The Crawford Hotel,Great Birthday weekend!,"Here for my wife's birthday weekend and the service at this place is OVER the top!  Margot the night manager was fantastic.   The character of the rooms is fantastic.  The uniqueness of how they have renovated this hotel in Union Station is very cool.We have traveled to many areas and stayed many places.  While a smidge pricy it is easily a top hotel for character, amenities and service!Stay if you get the chance.",5
"Denver, CO",The Crawford Hotel,Very cool hotel,"We spent the weekend in Denver and the Crawford Hotel is such a cool place to stay. It is beautiful, surrounded by cool places to go, shop, and eat. The room was very comfortable and we got little extra bonuses like free coffee and ice cream at the shops in the lobby (Pigtrain Coffee Co and MailboxIce Creamery). We did not end up using the Terminal Bar, but the menu looks great. My tip would be to ask for a room that does not face the mezzanine as that would be much noisier. We were initially given that room but the very helpful front staff charged us to a loft which was spacious and quiet. We will 100% stay here again the next time we go to Denver",5
"Denver, CO",The Crawford Hotel,Always great,"We’ve stayed her a few times now, and can’t wait to go back! The staff is friendly, rooms are great and the atmosphere is quintessential Denver. When you go, be sure to take advantage of the freebies for staying at the hotel within union station.",5
"Denver, CO",The Crawford Hotel,Birthday Trip,"What a fabulous hotel! Love the decor, the rooms very spacious and comfy! The staff was exceptional. All of the dining choices was also very convenient and delicious. Location was perfect for all downtown activities.",5
"Denver, CO",The Crawford Hotel,Absolutely flawless,"You know that you are dealing with a class establishment when all of your needs are met without asking for anything! We checked in yesterday afternoon for my Birthday and our 13th Wedding Anniversary. We were upgraded to a beautiful, spacious, corner room. A bottle of bubbly was awaiting us with a note acknowledging our celebration. It was so incredibly special! So many amenities! You just don't feel like you are being nickeled and dimed. The staff is incredibly attentive, from the front desk to the courtesy driver (Riley). We had gone with the Stranahan's Whiskey Tour package, and our whole stay was absolutely flawless! Renovated Union Station is a breathtaking location, a city within a city. Highly recommend.",5
"Denver, CO",The Crawford Hotel,Wonderful stay at a historic and elegant Denver hotel,"We enjoyed a spectacular room overlooking Denver. It had a super comfortable king size bed and lovely sitting area with an additional tv and space to stretch out. Enormous floor to ceiling(20 feet high maybe?)windows with tons of light. Comfy bed linens and aesthetic lighting. Claw foot tub and dual head shower. Yummy Bigelow bath amenities. We enjoyed the 24/7 workout room and happy hour in the fabulous Cooper Lounge on the hotel 3rd floor. You’ll pay a $20 amenity fee but it includes turn down service with 2 bottles of water, chocolate truffles, coffee in the lobby, a complimentary beer during specific hours as well as transportation in a cool Tesla per availability within 2 mi of the hotel. The hotel is in Union Station, downtown Denver. A couple of blocks from Coors Field. This is perfect if you hop on the A Line train from DIA for $9. Super location, a return to yesteryear as a part of the historic Union Station. Service was impeccable. Highly recommended.",5
"Denver, CO",The Crawford Hotel,"Beautiful hotel, great drivers, worthless concierge","We decided to book the Crawford for a birthday staycation. We chose a package that included a tour of Stranahan's Whiskey. We were told we would need to schedule the tour time with the concierge, Ian. We called several times and he was never at work, left messages and did not hear back. After a few weeks I got frustrated and voiced my concern to a manager as our date was quickly approaching and we had still not been able to book our tour. She assured me he would call back the next day and he did. After a little back and forth he schedule our tour and I thought all was good. Checkin was smooth, the room was beautiful and Riley took us in the Tesla to a concert that evening. He was amazing, friendly and extremely knowledgeable about the area. We called him after the concert and he picked us up and delivered us a bottle of proseco after the show for my birthday! Amazing customer service! The next day Austin picked us up in the Tesla again for our Stranahan tour and again, super friendly and a great ride! When we got to Stranahan they had no reservation for us so the concierge, after all that trouble had dropped the ball again. I had to contact the hotel so they could accomodate us for the tour. This was extremely frustrating as I had already had issues with Ian and he certainly wasn't friendly when dealing with him yet again. Luckily the people at Stranahan's were amazing and super accommodating and saved the day getting us in on the tour and finding a bottle for us to take home. Austin brought us back, again - great ride! The front desk people apologized for the ""hiccup"" as they called it but honestly for that much money the entire thing should have been much more smooth. The hotel was great but if you have to deal with the concierge at all, good luck - he's either not there or doesn't follow through. Huge shout out to the drivers though, if you do stay ask for Ian or Riley to take you for a great ride!",3
"Denver, CO",The Crawford Hotel,"Wonderful stay, great location!",We stayed at the Crawford on our way through Denver and had a fabulous time! Everyone was very nice and accommodating and the room was excellent. There is even a Tesla that will take you anywhere within a 2-mile radius. There are a ton of amazing restaurants at Union Station and within a close distance to the hotel as well!,5
"Denver, CO",The Crawford Hotel,ABSOLUTELY PERFECT.,"We began our honeymoon in Denver and kicked it off at The Crawford. It is such a swanky and modern hotel-we loved it. Immediately upon checking in they informed us our room was upgraded to the Crawford Suite since we were Honeymooning. HOLY CRAP-it was the nicest hotel room I've ever stayed in. It had 2 bathrooms, an amazing tub, the bed was so comfortable. They even left chocolates and champagne and a lovely note for us to congratulate us. The service was excellent, and the entire hotel just felt so fancy! The location was perfect as well-many things are walking distance, and they have a Tesla service that you can take if you go within 2 miles. The restaurants surrounding the hotel are awesome as well-We ate at The Terminal Bar & Snooze-both had excellent food. Whenever we return to Denver, we will definitely stay here again!!:)",5
"Denver, CO",The Crawford Hotel,Amazing Stay-cation!,"We took the train in and stayed for a night for a quick, celebratory stay-cation and it was amazing!! The rooms are gorgeous, the food and drinks and service are absolutely wonderful. The only thing though is that the in-room tablet they provide to place the room service orders didn't work so our food never showed up. We called the desk and they got it to us right away and gave us a complimentary late check out, so everything was awesome! Ooh and we enjoyed our free Milkbox ice cream and  we took the complimentary Tesla downtown!",5
"Denver, CO",The Crawford Hotel,Anniversary Getaway ,"We stayed at the Crawford for a night away to celebrate our 16th anniversary. The staff here are very friendly and so helpful. Sidney checked us in and was so helpful explaining all of the amenities the hotel had to offer (lots of free and discounted items at establishments in Union Station). Sidney upgraded our room and even brought us a bottle of champagne for our anniversary. We are planning on making this an annual trip! *There is a $20 daily resort fee and parking is $45 for the overnight rate. Look for deals online - we were able to get a package that waved both of these fees. Other recommendations:The Cooper Lounge has amazing drinks and appetizers with outstanding service. Ask the front desk at the Crawford to make a reservation for you. If you stay on the third floor of the Crawford Hotel, the lounge is right there - very cool view of Union Station. Stoic & Genuine has amazing seafood and drinks. We love to come here for their great selection of west and east coast oysters. Make your reservation far in advance. Pigtrain Coffee has delicious coffee creations and ice cream. You get a free cup when you stay at the hotel.",5
"Denver, CO",The Crawford Hotel,"Quick vacation, 20 minutes from home.","We spent one night and a couple days on a little Denver discovery trip.  Had tickets for Hamilton, so we decided to stay at the Crawford for the night.  What a great decision!  Lovely hotel, very comfortable and welcoming. There are great restaurants in the station as well as excellent people watching.  The rooms are light and well equipped and so very quiet.  Highly recommend the Crawford.",5
"Denver, CO",The Crawford Hotel,Amazing hotel,We stayed at The Crawford for my sister's bachelorette party. We had such a great time! The rooms are beautiful and the service was great. Kyle and the rest of the staff were fantastic. They made my sister feel very special and even brought some champagne to our room to celebrate. We really enjoyed our dinner at the Mercantile and had a delicious breakfast at Snooze. The perks aregreat. I can't wait to stay here again!,5
"Denver, CO",The Crawford Hotel,Best of Denver,"Amazing location, staff, and amenities.  The atmosphere is vibrant and relaxing at the same time.  The Cooper lounge is a must do.  Tip, make reservations for the lounge.  You do not have to leave the grounds with all the shops and restaurants.  However, if you do the downtown location provides the best Denver has to offer.",5
"Denver, CO",The Crawford Hotel,Great place to make memories!,"My family visited in March for our second stay at The Crawford Hotel. We were as impressed on this visit as we were a year or two ago on our first visit. Both times we had wonderful service, excellent accommodations, and left with plans to return again. We had a great experience when we made reservations. The front desk greeted us on arrival and provided an early check-in. They responded to all questions and requests. We felt welcomed at The Crawford.",5
"Denver, CO",The Crawford Hotel,Such a Disappointment ,"Union station is INCREDIBLE, and I was so excited to stay at The Crawford, but honestly almost every single aspect of my two night stay was terrible... 1st, the rooms on the 2nd floor are really small. 2nd, the Nespresso machine was not working. 3rd, I couldn’t get the iPad to play music in the room. 4th, in-room dining ends, as advertised, at 10pm... I called at 9:38pm and, after being on hold for 9 minutes, was told they were no longer serving food... seriously? 5th, room 236 has a loud rattle in either the walls or AC or something and when I ordered earplugs it took the front desk 50 minutes to deliver them — honestly this is what sent me over the edge :( 6th, the curtains in room 236 do not fully cover the windows. 7th, you’re supposed to get a free beer during happy hour at the terminal bar (I mentioned it right away) and the bartender rang me up for both (I had two). 8th, the shower around 6:30 pm on the first night was not even close to hot. 9th, the phone charger on the bed does not work. 10th, the pillows aren’t great (usually don’t care about this but for the price it’s a little ridiculous not to have nice down pillows). I didn’t expect to have a single complaint at at a place as highly regarded as the Crawford. I am supremely disappointed. There are other cool hotels in Denver that I could have stayed at instead and simply just walked over here to experience the first floor charm. Wish I had stayed at the Kimpton or Art instead.",1
"Denver, CO",The Crawford Hotel,Made our 30th an anniversary to remember,"Pack Up + Go sent us to Denver for our surprise anniversary trip and selected the Crawford Hotel for our 3-day stay.  They could not have chosen better!  It’s a gorgeous hotel, right in the middle of Union Station, so it’s the perfect place to come and go from no matter which type of transportation you’re using.  From the time we arrived we were delighted with the hotel staff who were welcoming and helpful throughout our stay.  If you need a ride and your destination is within a couple of miles of the hotel, they’ll provide you a ride at no cost.  Their thoughtful touches were evident all weekend from the welcoming note and a plate of wonderful macarons when we arrived to the bottle of champagne hand-delivered to our room.  We stayed in of the loft guest rooms, which was gorgeous and comfortable, all at the same time.  We wholeheartedly recommend this hotel and will stay there again if we’re in the Denver area.",5
"Denver, CO",The Crawford Hotel,Union Station everything you need,"We took a random trip to Denver to see the mountains and go to a NHL hockey game. Staying at the Crawford offered a one stop place for food, drinks and atmosphere. Take advantage of the free Tesla shuttle service while in downtown. Saved us about $50 in Uber/Lyft faires.",5
"Denver, CO",The Crawford Hotel,Exceptional Hospitality!!,"Amazing!! We stayed here for my best friend's wedding, and the service was exceptional. BIG shout out to KYLE who went above and beyond to ensure our stay, and the bride and groom, was top-notch. The hotel is so charming with original art-deco architecture and decor, and I loved the little cafes, and bar in the lobby (station). Definitely recommend getting a room in the attic space which gives you beautiful vaulted ceilings for a unique, timeless feel.  It's also very convenient to walk to a variety of bars, restaurants, pool halls, and shopping. Will definitely come back the next time we're in Denver.",5
"Denver, CO",The Crawford Hotel,"Very unique, historical ... had a great stay.","My wife and I stayed 2 nights for our anniversary and her birthday get away.  The hotel is in historic, renovated Union station in the center of lower downtown.  The lobby is a fun buzz of train riders, hotel guests, locals hanging out and many shops, and places to eat and get an adult beverage.  16th street mall ends right in front, so easy walk to all the activities there.  Our room was very clean, great gym, and the staff was very helpful and professional.  We did the bed and breakfast room package which included a $40 voucher for the Snooze breakfast diner in the hotel ... delivered to out room.  The hotel also had many discounts and free-bees for happy hour drinks, coffee and ice cream at establishments in Union Station.  Did not disappoint.  We highly recommend and will be back.",5
"Denver, CO",The Crawford Hotel,Great experience overall!,"My husband and I stayed at the hotel for two days and had a good experience. The front desk staff was very kind and accommodating and the hotel amenities were great. Requests for housekeeping and valet were a bit slow at times but overall, we were very impressed with the hotel.",5
"Denver, CO",The Crawford Hotel,Very unique!,"Stayed 1 night at the Crawford and highly recommend. Created in and of Union Station, it's a straight shot from the worst airport in the world, Denver Stapleton. Hop on the metro and you'll be dropped in front of the Crawford. The lobby is within the 'train station' and is architecturally beautiful. It will bring back the by-gone days of rail travel. Several great restaurants are within a quick walk in or around the hotel.Rooms are beautifully appointed and include all the luxury you would expect from a hotel of this caliber. Staff is friendly and convenient location make it a great base when exploring Denver.",5
"Denver, CO",The Crawford Hotel,Great Retro Hotel,The hotel is in a convenient location from the train and the many restaurants in the Union Station area. The rooms are high end and functional. Great retro atmosphere. With your hotel key you get a free coffee from the coffee shop in the lobby and in the evening you can get a free beer from the micro-brew pub downstairs.,5
"Denver, CO",The Crawford Hotel,What a time,"“Spoiled” doesn’t suffice as a description for how my wife & I felt after staying at The Crawford Hotel. The amenities? Check. The ambiance? Check. The bed? Absolutely, check. But beyond the room having the cozy feeling of your southern relative’s guest bedroom, or the complimentary food and beverage from the shops in Union Station, the people were simply divine. The hospitality of the entire staff, specifically Lindsey, was refreshing. She was incredibly accommodating, courteous, and helpful. It was an overall amazing stay!! *And eat at Snooze! So much fun!",5
"Denver, CO",The Crawford Hotel,Great stay!,"Location is terrific and the entire hotel setting has a great buzz. We came here for a romantic weekend away and loved it. Bars, shops, restaurants + nightlife all within easy reach and a Tesla shuttle to take you around town within 1-2 miles. Will return for sure!",5
"Denver, CO",The Crawford Hotel,Thank you! What incredible staff.,"Luckily at The Crawford after taking the train downtown from DIA upon arrival from ZUR. I was knackered, airline had lost luggage and I had a business meeting in the morning. Staff was solution-oriented and very warm. Tara was amazing and helped with business needs as Margaret & Ian made the arrival welcoming. All made me happy to be back in Colorado. The Crawford rocks as does its staff. Vibe is the very Colorado. Highly recommend it and I'm a hotel snob of sorts.",5
"Denver, CO",The Crawford Hotel,Crawford = Classy!,"Such a great time staying with friends at The Crawford. The room was gorgeous with incredible 20 foot ceilings and huge windows. Way more light than you normally get in a hotel. What really made the trip was the staff. From valet to Myles the Tesla driver, to everyone at the desk. Tara, Sydney, Kyle and Courtney. Everybody was so sincere and helpful. The night was a memorable one thanks to all who were working. Will definitely stay again.",5
"Denver, CO",The Crawford Hotel,Fantastic time at Crawford,"Loved the look of Union Station. I’m local but hadn’t been down since the remodel. Hotel was incredible. Kyle, Ian and Margo were all very helpful and accommodating, as was the rest of the staff. Would definitely stay again.",5
"Denver, CO",The Crawford Hotel,"Great hotel, beautiful train station","A friend and I stayed here overnight to take the California Zephyr and thoroughly enjoyed our visit.  This hotel is beautiful, as is the train station.  Good location close to the stadium and some good restaurants.  A little pricey but you get what you pay for.  We would stay here again if we visited Denver.",5
"Denver, CO",The Crawford Hotel,Great hotel! Awesome use of public / private space,"We really enjoyed all of the perks (especially Riley driving us around in the Tesla) during our stay. The staff was warm, friendly and helpful and our room was huge. Highly recommend for both business and personal travel.",5
"Denver, CO",The Crawford Hotel,Winter Park Ski Trip,"Outstanding accommodations! Excellent Service! Service from valet, to check in and throughout stay was consistently above average.  Mercantile’s service and food were  met and exceeded expectations! We will be back...................!",5
"Denver, CO",The Crawford Hotel,Great Ciy Getaway,"we live in Denver and took a night away at the Crawford. The hotel was amazing and the staff were so attentive. It was my wife's birthday and they went out of their way to make sure she felt special. The Crawford is located in the historic Union Station train depot and is surrounded by great restaurants, bars, and things to do/see. Highly recommend the Crawford for your next stay in Denver.",5
"Denver, CO",The Crawford Hotel,Our second stay at the Crawford was as great as our first!,"What's not to love about the Crawford Hotel?  Between the grand entry via the gorgeously-renovated train station to the comfortable and spacious rooms, the Crawford Hotel is a special place.  This time, I happily utilized the Fitness Center ... along with the  terminal bar, ice cream shop, bookstore, and (breakfast) restaurant.  Plus, I had lots of fun people-watching!",5
"Denver, CO",The Crawford Hotel,Awesome!,"Great location, right at Union Station in the hub of downtown Denver. You would think it would be a noisy area but the rooms in this hotel are as quiet and peaceful as any I have ever stayed in. Top notch service and convenient to all attractions. The train from the airport stops right at the hotel.",5
"Denver, CO",The Crawford Hotel,Extra night in Denver,"We were in the mountains for a long weekend with friends and my wife and I wanted to spend an extra day in Denver before going home. We booked The Crawford based on reviews on TripAdvisor and we were not disappointed! We enjoyed a beer and a coffee and ice cream as well as dinner and brunch the next day, all without leaving the building. The room was fantastic with a comfortable bed. We were also surprised by the lack of noise from the rest of the hotel in the room.We'll be back for sure!",5
"Denver, CO",The Crawford Hotel,20th Anniversary - 2-18-18 We were loved as family.,"We enjoyed our stay at The Crawford.  I want to commend Tiffany Owen-Hotel Manager and team for a very positive stay.  My wife and I could not believe the perfect level of service and cleanliness.  We joked about being out of tip money because we tried to tip everyone from the beginning of our stay - as Pete with the Valet service welcomed us and Tara -front desk welcomed us and said, ""thanks for giving us an opportunity"".  The room was stunning...we even left Housekeeping a tip at the front desk as we departed!  Myles was a great driver as he dropped/picked us up while utilizing the courtesy vehicle.  The man was dressed from head to toe and represented his company well.  We loved the way Security was not rude and awkward, and the guys on the late shift advised us on how to get food on a late Sunday.  All the more, as it was near closing time - the bartender gentlemen of the Cooper Lounge invited us to stay if we liked.  As we departed, Kyle smiled and said please come back and the young lady that checked us out (didn't get her name), was very busy but very accommodating.  The amenities of the Hotel will speak for themselves so I will not mention these, but they were stunning, and that Downtown view impeccable.  The product is so good I imagined working there and extending the beauty and service my wife and I received!!!!!  Thanks Tiffany- your team reflects good character and intend to deliver.  Go and see and feel for yourself!  -the Walkers",5
"Denver, CO",The Crawford Hotel,Awesome Hotel/Train Station,"Our stay has been awesome. From the moment we checked in the front desk staff made sure all our needs were met. Lindsey became my newest BFF, she asked questions to determine our visit and needs and took charge of us. She made dinner reservations for all four evenings, arranged for the Hotel car, a Tesla, to get us to museum and to dinner. She made our visit memorable.",5
"Denver, CO",The Crawford Hotel,Best Hotel in Denver,"The Crawford hotel is simply the best place to stay in Denver! It is the perfect blend of beautifully-archaic architecture and modern convenience: never has it been more tempting to order a glass of champaign at the push of a button while luxuriating in an oversized spa, mesmerized by the century-old exposed brickwork and crossbeams.My wife and I booked this place to enjoy the trendy amenities of downtown Denver and Union Station (you dont even have to leave the building for the latter); but we eventually stayed an extra night (without leaving the room) because the hotel itself was simply the best place we had enjoyed in our 10 years of living in Colorado!I would absolutely recommend this hotel to anyone who appreciates antique construction, modern convenience, or simply reveling in the endless supply of walking-distance bars and restaurants.",5
"Denver, CO",The Crawford Hotel,Great hotel conveniently located,This hotel was very nice. It was centrally located and offered a variety of things to do within walking distance. The rooms were clean and well maintained. The beds were comfy and the coffee was great. It was a little pricy for what you get but overall very nice.,5
"Denver, CO",The Crawford Hotel,"Great place for a ""staycation""","Everything was excellent. Room for improvement: If you want to go to Snooze for breakfast, make sure you tell the hotel staff at least one day in advance. We were told that we could get on the priority seating list for the following morning--we called later that afternoon to set up arrangements and then were told that all priority seating was booked. Poor communication on the part of the hotel staff.",4
"Denver, CO",The Crawford Hotel,Fabulous Location and amenities,"The Crawford Hotel inside historic Union Station is a wonderful place to stay with it's numerous amenities (free coffee, ice cream scoop and beer, percentages off several eateries and  drinking establishments, as well as shops inside the station. Access to the beautiful Copper Lounge and of course luxurious rooms.  The station located in the heart of downtown Denver was opened after extensive and expensive renovations in 2014 and has been a hot spot ever since.  The hotel is one of it's charms with a great staff and rooms you'll want to live in. Kyle, our hotel concierge, who checked us in was delightful and accommodating.  He made sure everything was right and upon arrival we were given early check-in privileges and a room upgrade. Kyle was very friendly and welcoming to our every request.  He certainly helped make a stay a memorable one.",5
"Denver, CO",The Crawford Hotel,Denver by train,Arrived on the California Zephyr early in the morning.  Crawford Hotel staff were able to get me into a room right away.  I really appreciated the friendly helpful service from the front desk staff.  The room was small but beautiful with big windows overlooking the train tracks.  When inside the room I didn't hear any noise from the trains.Denver Union station has been transformed into a busy transportation hub.  I would have like more restoration in the main hall but the remodeling is functional and gives hints of the grand days of railroad travel.,5
"Denver, CO",The Crawford Hotel,A little turn of luck on our trip home from Aspen,"My husband and I recently vacationed in Aspen and had a snow delay on our flight home (resulting in an extra night in Aspen). That next day we found out our flight out of the Aspen airport was delayed again, causing us to miss our connection in Denver. During a very unproductive discussion with United Airlines, we were told there were no flights (to about 6 major cities) available out of Denver and that we would have to wait until the next day to leave Denver.  After finding out we would be delayed a 2nd day, we decided to stay at the Crawford Hotel and just enjoy a night in Denver.  I preface this review with our airline troubles to show how upon arriving at the Crawford Hotel we were extremely frustrated, stressed, tired, etc.  Upon arriving at the hotel, we went to the desk to check in and met Paloma.  She was absolutely wonderful.  She went above and beyond to provide us with a wonderful experience at the hotel.  My husband and I both agree that it was the best service we have ever had.  The hotel and its amenities are amazing on their own, but the service and experience we had was absolutely indescribable.",5
"Denver, CO",The Crawford Hotel,Valentine's Day Success,My girlfriend and I stayed the night here for Valentine's day and it was above and beyond. Not only was the staff amazing and helpful but they also had a spectacular Valentine's day deal! Highly recommended,5
"Denver, CO",The Crawford Hotel,Incredible!!,This was my first time staying at The Crawford and I absolutely loved it. The room was beautiful and the atmosphere is awesome. Kyle at the front desk was super helpful and wonderful to talk to. I will be visiting again soon!,5
"Denver, CO",The Crawford Hotel,Wonderful hotel and incredibly attentive staff!,"I stayed in a wonderful room, the Superior Classic. I had a wonderful view of the plaza outside the hotel. Just outside my room I could see the entire Union Station. Easy access to everything in and around the hotel. I would like to point out a few things about the staff here vs other properties. Every time I passed a staff member, they said hello and asked how I was. This was not just Front Desk. House Keeping, etc. All of them were wonderful. Speaking of House Keeping, talk about amazing. I setup my room w/ all of my work stuff and personal stuff spread out since I was staying for a week. They are like ninjas. I never saw them near the rooms and when I would return in the afternoon/evening, the room was clean, bed made, towels replaced, items restocked, etc. Which is common, but ALL of this was done w/o disturbing my setup. 50 out of 10, would stay at this property again! Also there is a wonderful placed called Snooze that you can have delivered to your room. This is a MUST TRY while here.",5
"Denver, CO",The Crawford Hotel,Union Station,"Just stayed there Feb 2018, great hotel right in Union Station.First time taking train from airport right to hotel, so easy!!!!!!!Rooms are great, good restaurants!!!!Right downtown!!!Everything you need is right there, don’t even need to go outside if you don’t want too",5
"Denver, CO",The Crawford Hotel,Perfect Stay,Had such an awesome stay. Couldn’t be easier to get to from the airport. The light rail literally stops in front of it. The staff was so friendly and helpful. The hotel is beautiful and there are so many really nice restaurants and shops in the same building. Convenience galore. Had a blast.,5
"Denver, CO",The Crawford Hotel,Great Feel and Location!,"Right IN the Denver train station...the station itself boasts a classic feel, with classy library-style lounge and desk furniture throughout. There are plenty of side shops in the station for food and drinks. The hotel room was a bit small...but to be expected considering the prime real estate. The rooms were clean, quaint and stylish. I especially like that we had access to the hotel gym and wellness center across the street...which helped because we had a nightly beer and daily scoop of ice cream from one of the station's bar and homemade cream spots as part of our package! I also like that the police patrolling the area were always on watch...and did a very good job to control the few homeless folks in a way that allowed them to keep their dignity. There were tons of dining/drinking spots outside the station as well...and the hotel offered their Tesla for locations within 2 miles! I did have to let them know I needed an ironing board...but that was quickly addressed. I already let my wife know we'd stay here if ever in Denver.",4
"Denver, CO",The Crawford Hotel,My very high expectations exceeded!!!!,"The Crawford hotel had been on my bucket list for a long time.  I luxuriated reading other people's reviews and quite frankly didn't think it could live up to all those positive comments.  It did...and then some.   I chose it for the location and the unique ambiance.Both of those rate high but what we remember the most was the incredible staff that went out of their way to make our stay extraordinary.  Much of what we experienced was not a request from us but rather a volunteered suggestion from the staff.  (Highest level of service provided is that which is not requested ).  We loved the amenities and took advantage of almost all of the ""goodies"" at the various bars, restaurants, and flower shop.  The room was to die for and we take great delight in telling others about our memorable experience.  We took the rail service from the airport which is easy and inexpensive and delighted to get off the train and walk right into Union Station and The Crawford Hotel (we are from Florida and it was 7 degrees outside!)  Can't wait to stay again at this truly unique property and be treated like royalty.",5
"Denver, CO",The Crawford Hotel,Great find!,"I was traveling from NY to Salida to see family and stayed overnight in The Crawford before taking a 4 hour bus ride to my final destination. This is a wonderful hotel, filled with excellent restaurants, shops, kiosks, bars, etc. There is no need to leave the hotel once you check in. The staff, specifically Kyle at the front desk, could not have been more caring and accommodating. I have stayed in Fairmounts, Ritz Carltons, etc, and have not been treated as well. Kyle went out of his way every time I was in contact with him, to see that I was completely satisfied. The restaurants are high quality with equally high prices. It was worth it to me because of the location and the experience. Do not miss Snooze for breakfast. My one negative is not related the hotel but to the exorbitant taxes and fees attached to the hotel stay. My room was $249 but taxes brought it to $317. Do not miss a stay here and ask for Kyle at check in",5
"Denver, CO",The Crawford Hotel,Great place,"We checked in later but were still able to take advantage of the beer, cocktails and ice-cream offered as amenities. The staff is amazing and always available to help or answer questions. We will definitely be back!",5
"Denver, CO",The Crawford Hotel,Amazing Hotel and location.,This hotel was incredible and the location in Union Station was very unique.  The room was incredible and the staff could not be more accommodating and very pleasant.  They showed us a couple of rooms that we could choose from which I thought was very kind of them.  Would definitely come back and will recommend my friends and family to your hotel.,5
"Denver, CO",The Crawford Hotel,A unique hotel in downtown Denver,"The Crawford Hotel is located in Union Station and I love how they renovated the old train station into a hotel, restaurants, bars, stores, and public space.  The main hall, where the lobby is located, was always very lively with lots of people enjoying themselves.  The hotel itself was great.  The staff were all very friendly and helpful and the rooms were modern and comfortable.  The only negative was the room was small (we stayed in a Classic Guest room) - fortunately it was for only one night.  I highly recommend if you want a lively hotel in a great downtown Denver location.",4
"Denver, CO",The Crawford Hotel,Lobby lunch and views,"We met some friends for drinks and lunch.  It was the week before Christmas and the lobby was bustling with kids and parents in line to see santa.  Although the lobby was extremely busy, all the staff we interacted with seemed to enjoy what they were doing.  Food and drinks were good too.",5
"Denver, CO",The Crawford Hotel,"Outstanding hotel, amenities, and staff, but public transportation is a must","The hotel is extremely unique and lively, especially at night. There are no shortage of fantastic eateries just within the train station alone with even more in walking distance. Despite the noise of the station and city surrounding it, the rooms are nearly silent, letting you retreat into peace whenever you decide. The rooms were impeccably clean, incredibly charming, and, most importantly, always comfortable. The Tesla service would have been a really cool feature, but with only one driver, our schedule was too fluid to take advantage as the slots would fill up really quickly. Despite how wonderful this hotel was, I can't recommend taking public transportation enough. I live in Colorado, but not near downtown, so I chose to drive to the hotel and use the valet. When parking the car one night the valet was really busy. Not wanting to make the valet come over to grab the keys, we got out, went over and just said we'd like to valet the car and asked what he'd like us to do with the keys. His response was, Excuse me, we're really busy and plus, the garage is full (which shouldn't happen since we were staying at the hotel). Instead of fighting with him, we just went in and asked the Margot, one of the hotel staff, if she could help us. She was more than happy to walk outside in the 15 degree weather and make sure our car was valet parked and we were helped. Even though when I went to grab the car later I was accused of not being a guest of the hotel by the valet and had to produce my room card, I was thankful I didn't have to deal with fighting over whether I could valet park. Overall, it was a great hotel but the employees like Margot who would selflessly act in whatever capactiy they could to make the guest experience better was what made it a hotel worth coming back to. I would highly recommend and will certainly stay there again, just maybe without a car next time.",4
"Denver, CO",The Crawford Hotel,Perfect Location,"We had a business meeting for a party of 25.  Members flew in from Alaska to Tampa.  The Crawford was the perfect location.  We all took the train from the airport.  This eliminated the need for rental cars that would sit in the parking lot for 2+ days.  The rooms were well designed and comfortable.  The hotel staff was attentive and pleasant.  The location was great.  Dining and shopping were all within walking distance.  Union Station (The train station) has dining and bars that have a cool vibe.  Overall, a great hotel and location. We did a cost comparison with other hotels in Denver.  The rooms, ease of transportation, the rental of a conference room and meals all made the Crawford the logical value choice. We will go back.",5
"Denver, CO",The Crawford Hotel,3 nights and will be back,"The Crawford is within Denver’s Union Station, which is a beautiful building. I took a train from the airport right to union station, which is the last stop, 35 minutes and $9.The hotel charged a $20 resort fee or something but its well worth it since you get daily a free beer (choose 1 of 25 on tap, and a $5 Manhattan cocktail (normally ($12) at another bar, a free homemade ice cream, a great happy hour with $1.50 oysters....and you never have to leave Union Station with at least 6 great dining choices. If that’s not enough, you could walk out the door and your within 2 blocks of another 12 places to explore.The room was classic handsome 1920’s decor with a large room and comfortable bed. Ask for a room not over the center of union square. I had a room off of the center (220) and was quiet.I will be back.",5
"Denver, CO",The Crawford Hotel,Shuffle down for some shuffle board,Well beyond the charm and restored grandeur to Downtown Denver.  We had a fun evening with friends playing shuffle board and people watching.   Service is wonderful - at the hotel Desk clerks really are sensational - rooms comfy and tastefully  decorated.  Great dining experiences in walking distance or at the hotel.  Whether you are travelling or watching those who travel a great spot and our favorite Denver hotel.,4
"Denver, CO",The Crawford Hotel,Beautiful room in a great location!,"We stayed at the Crawford Christmas Eve and although our room was small, it was well appointed and comfortable. Because of the location in Union Station you are a short walk to everything down town. We had drinks at Wyncoop and dinner at Tavernetta, all within a short walk! The front desk receptionist was friendly and quick and gave us all the information necessary. The only negative was there was no restaraunrt open for breakfast because of the Christmas holiday.",4
