Location,Hotel,Title,Review,Rating
"Denver, CO",Comfort Inn & Suites,Housekeeping services terrible,Employees coming out in out from the laundry Been louder  singing there music super louder ask 2 supervisors to help and the say is not my ((((fault))))bad Services looks like those 2 grils are not carrying about the guest,1
"Denver, CO",Comfort Inn & Suites,terrible,"Booked this hotel for 1 night..our flight coming from NY was delayed than more 4 hours & didnt get to the hotel until 3am with 3 children..this hotel didnt keep our room & just gave it away..meanwhile we already paid for it as it was nonrefundable..staff was very unfriendly & couldnt care less ..he was on his phone texting instead of helping us out.would definetely not recommend this place! If i could give it a zero star, i would !!",1
"Denver, CO",Comfort Inn & Suites,Good enough...Traveling with CAT (declawed),"Well, it was a bit of a headache trying to find a place that accepts ""cat"". Usually when pets ok it means a dog. Pet fee is $25 PER NIGHT, which was ok for us. We stayed 4 nights in a King Room. I called ahead to make sure we had a fridge and I think because of that we got a ""suite"". It had a livingroom area w/tv that opened to a dining room with dining table that was huge! There was a microwave, bar sink & tiny counter and small fridge in a corner along a wall. The bedroom was separated by a door, so that made it extra quite. The bathroom and the whole room was dated. All of the art work was missing from the walls, wall paper peeling and worn areas in rug, tub had visible repair, shower curtain was torn. It was not super clean but it wasn't creepy. We had prepaid on booking.com so it was non-refundable. It was okay after the first day and comfortable in general. It had a wall thermostat so it kept it super cool as it was 100 degrees outside. The space was good for our cat, she had plenty of space to explore and a huge window ledge to look out while we were gone during the day. The bathroom was large so it was perfect for litter box and had ""exhaust"". The area can be considered ""busy"" so close to chaotic freeway or ""questionable"" but it was not. Shopping closeby, Walmart & Ross and even a Sams Club for liquor. Grocery Stores do not sell liquor just beer, FYI. If you stay here you can avoid the congestion on the 70 freeway by taking Quebec down to Colfax and taking that to all areas of downtown. We went to cherry creek, zoo, botantical union station, Larimer Sq all in 15-20 min, after 10am and even back at rush hour. Denver freeways are a hot mess so we figured this out first day and were glad we did. The staff at hotel were friendly. We did not have linens changed but got fresh towels from laundry room as needed. Breakfast runs out about 9-9:15 if you happen to sleep in. They do not replenish that late. Variety, eggs, meat changed everyday from ham, sausage or bacon, biscuits, yogurt bananas, waffles. Coffee is decent. Parking can be a pain if alot of trucks pull in on their side and take up multiple spaces. We found a small lot in the back and parked under the lights one night, it was ok. Non smoking was a plus and quiet time appeared to be respected as I was not bothered by anyone and our room was right in front of elevator. We did have living room as buffer but I did not hear our tv from hallway. Bed was comfortable and we also had a tv in bedroom so 2 tv's! I would stay here again as it was convenient and for the cost compared to downtown. Tho pictures makes this appear newer an cleaner than it was, or atleast compared to the room I stayed in. Could have been a room used for people traveling with pets? I did not ask or complain.… so it was non-refundable. It was okay after the first day and comfortable in general. It had a wall thermostat so it kept it super cool as it was 100 degrees outside. The space was good for our cat, she had plenty of space to explore and a huge window ledge to look out while we were gone during the day. The bathroom was large so it was perfect for litter box and had ""exhaust"". The area can be considered ""busy"" so close to chaotic freeway or ""questionable"" but it was not. Shopping closeby, Walmart & Ross and even a Sams Club for liquor. Grocery Stores do not sell liquor just beer, FYI. If you stay here you can avoid the congestion on the 70 freeway by taking Quebec down to Colfax and taking that to all areas of downtown. We went to cherry creek, zoo, botantical union station, Larimer Sq all in 15-20 min, after 10am and even back at rush hour. Denver freeways are a hot mess so we figured this out first day and were glad we did. The staff at hotel were friendly. We did not have linens changed but got fresh towels from laundry room as needed. Breakfast runs out about 9-9:15 if you happen to sleep in. They do not replenish that late. Variety, eggs, meat changed everyday from ham, sausage or bacon, biscuits, yogurt bananas, waffles. Coffee is decent. Parking can be a pain if alot of trucks pull in on their side and take up multiple spaces. We found a small lot in the back and parked under the lights one night, it was ok. Non smoking was a plus and quiet time appeared to be respected as I was not bothered by anyone and our room was right in front of elevator. We did have living room as buffer but I did not hear our tv from hallway. Bed was comfortable and we also had a tv in bedroom so 2 tv's! I would stay here again as it was convenient and for the cost compared to downtown. Tho pictures makes this appear newer an cleaner than it was, or atleast compared to the room I stayed in. Could have been a room used for people traveling with pets? I did not ask or complain.",3
"Denver, CO",Comfort Inn & Suites,Amazing place in Stapleton area of Denver,"I stay at this location every time I come to Denver and I come to Denver about every 2 months.  This Comfort Suites is the old Drury hotel so its built very well and has very nice amenities.  The evening reception cant be done right now because of the Covid outbreak, but eventually it will be back at some time.   They kept the Drury idea of an evening reception with drinks and food even though they are a totally different brand.  So this brings this place a step above the rest.  The beds are fantastic, and bathrooms, tubs are in great shape and clean durable and tidy.",5
"Denver, CO",Comfort Inn & Suites,Itwas decent,"No complaints besides getting woken up by fire deparment at 2am before heading back home , everything else was great like usual jasmin at the front desk was great making everything super convinient for me",5
"Denver, CO",Comfort Inn & Suites,fire department was frustrated,"This hotel had great reviews, so I was pretty confident when booking this hotel that it would be a great stay.  Checking in was a breeze and the young lady behind the counter did a great job.  However, after we returned from our game  we were in town to attend we arrived back at the hotel at about 12:45 p.m.  At 2:10 a.m. I woke up to the fire alarms going off.  My husband and I rushed outside.  He threw on some pants, and I threw on a hoodie and we ran outside.  It was freezing outside, but there we student my husband without a coat, and me in shorts.  The worst part is that the man working the counter could not find the key to disengage the fire alarm.  The lobby smelled of marijuana and there is no way the desk clerk could have not know someone was smoking it.   The fire department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.",1
"Denver, CO",Comfort Inn & Suites,EXCELLENT FAMILY HOTEL,"First time staying at a comfort and loved it , excellent hotel ! hot buffet in the morning clean and cozy room loved the pillows , young lady Yazmine at the front counter made us feel welcomed was so happy to help and so quick to greet , quiet hotel will be back",5
"Denver, CO",Comfort Inn & Suites,great place,Hotel is clean. staff is very helpful and nice. Heather where always ready to help and assist in any way. The housekeepers always kept rooms clean. Breakfast food was good. Wifi was great. No complaints what so ever.,5
"Denver, CO",Comfort Inn & Suites,Great Value,"We stayed here for three nights and found location very convenient to all highways (I-25, I-70, I-76, and I-225)  The staff was friendly, knowledgeable and competent.  The breakfast ample and better than average hotel  offering.  Eggs, bacon  potatoes  waffles fresh fruit yogurts and more.  The room had been recently remodeled and was clean and had refrigerator and microwave. Wish the water temperature was hotter but it didn't get colder either.  Wouldn't hesitate to stay again.  Did eat the dinner offered every night but this would add to the value.",3
"Denver, CO",Comfort Inn & Suites,Hockey game,"All the staff were wonderful from the maid service, kitchen staff to the front desk. Each and every one of them were friendly, professional and helpful. The free dinner was a super unexpected treat! Not fancy, but as long as you're not extremely picky you should be able to find something and be full. The hotel itself was a little worn and could use the love of a couple maintenance people with a steady budget. But it had everything necessary and the bed was nice and comfy. We would stay here again without hesitation.",4
"Denver, CO",Comfort Inn & Suites,Great Value & Amenities,"When visiting family in Denver, we have always returned to the Comfort Inn & Suites - Highlands Ranch/Tech Center location. Excellent amenities that include hot breakfast (eggs, waffles, bacon, etc.) and premium cable channels; free wi-fi; unbelievably comfortable and clean rooms; efficient and welcoming staff. Shopping, restaurants, and more near by and just off the highway.",5
"Denver, CO",Comfort Inn & Suites,Dinner too???,"We had just gotten into town after a flight from Iceland. Our home is on the Western Slope so we stayed overnight before the trip home.The lobby is inviting and large with a warm fireplace and seating area as you come in. Our room was nice sized and I would say that the room has been updated in the last 3-5 years. Nice. Bathroom had all the amenities we needed and the shower had good pressure. I also liked that there was a night light in the bathroom. We travel a lot and after a while, you need to know where the current bathroom is in the middle of the night.Breakfast was very nice including biscuits, gravy, scrambled eggs, sausage links and patties, hash browns, plus the regular bill d'affair of waffles, cereal etc. The breakfast room hostess, Angie was the best marketer for the hotel. She continuously circled the room, cleaning up and asking guests if they were enjoying their breakfast? She stopped at our table and asked if we were staying that evening? We said that we were on our way home and would not be staying. Well, she said, do remember that the next time you stay with us, we also serve dinner! Really??? That was great to know and we will stay there again when we fly out of Denver, because we always come the night before our flight. As you can see, we would stay here again! Thanks, Angie for the tip!",5
"Denver, CO",Comfort Inn & Suites,Visit to Family,"This was the first time we have stayed here. It was good for the value. We come out frequently to see our son in college. Like other contributors, we were pleasantly surprised with the hot dinner along with the breakfast. Only downfall was that although it is a ""non-smoking"" hotel, our hallway was filled with the smell of marijuana every day. We understand it is legal in Colorado but it was an unwelcome downfall. Not sure how well they monitor it. There's no way they couldn't smell it themselves.",4
"Denver, CO",Comfort Inn & Suites,Amazing place in Stapleton area of Denver,"I stay at this location every time I come to Denver and I come to Denver about every 2 months.  This Comfort Suites is the old Drury hotel so its built very well and has very nice amenities.  The evening reception cant be done right now because of the Covid outbreak, but eventually it will be back at some time.   They kept the Drury idea of an evening reception with drinks and food even though they are a totally different brand.  So this brings this place a step above the rest.  The beds are fantastic, and bathrooms, tubs are in great shape and clean durable and tidy.",5
"Denver, CO",Comfort Inn & Suites,Itwas decent,"No complaints besides getting woken up by fire deparment at 2am before heading back home , everything else was great like usual jasmin at the front desk was great making everything super convinient for me",5
"Denver, CO",Comfort Inn & Suites,fire department was frustrated,"This hotel had great reviews, so I was pretty confident when booking this hotel that it would be a great stay.  Checking in was a breeze and the young lady behind the counter did a great job.  However, after we returned from our game  we were in town to attend we arrived back at the hotel at about 12:45 p.m.  At 2:10 a.m. I woke up to the fire alarms going off.  My husband and I rushed outside.  He threw on some pants, and I threw on a hoodie and we ran outside.  It was freezing outside, but there we student my husband without a coat, and me in shorts.  The worst part is that the man working the counter could not find the key to disengage the fire alarm.  The lobby smelled of marijuana and there is no way the desk clerk could have not know someone was smoking it.   The fire department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.",1
"Denver, CO",Comfort Inn & Suites,EXCELLENT FAMILY HOTEL,"First time staying at a comfort and loved it , excellent hotel ! hot buffet in the morning clean and cozy room loved the pillows , young lady Yazmine at the front counter made us feel welcomed was so happy to help and so quick to greet , quiet hotel will be back",5
"Denver, CO",Comfort Inn & Suites,great place,Hotel is clean. staff is very helpful and nice. Heather where always ready to help and assist in any way. The housekeepers always kept rooms clean. Breakfast food was good. Wifi was great. No complaints what so ever.,5
"Denver, CO",Comfort Inn & Suites,fire department was frustrated,"This hotel had great reviews, so I was pretty confident when booking this hotel that it would be a great stay.  Checking in was a breeze and the young lady behind the counter did a great job.  However, after we returned from our game  we were in town to attend we arrived back at the hotel at about 12:45 p.m.  At 2:10 a.m. I woke up to the fire alarms going off.  My husband and I rushed outside.  He threw on some pants, and I threw on a hoodie and we ran outside.  It was freezing outside, but there we student my husband without a coat, and me in shorts.  The worst part is that the man working the counter could not find the key to disengage the fire alarm.  The lobby smelled of marijuana and there is no way the desk clerk could have not know someone was smoking it.   The fire department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.… department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.",1
"Denver, CO",Comfort Inn & Suites,STAY ELSEWHERE!!,"We chose this location because of the affordable rates. The saying ""you get what you pay for"" certainly applies. This place was far less than desirable.   Our first couple of days were fine. The bed was comfortable and everything appeared to be clean. There were issues, however. The shower handle was loose and nearly impossible to turn on. The towel bars were hung so low it is impossible to hang towels to dry. I also noticed damage to the wall & ceiling that appeared to be old water damage (remember that).   On our 3rd day we requested housekeeping. No problems there. However, on the 4th day we kept our do not disturb sign up. We returned to discover that housekeeping had been in our room. We left bags open, and my expensive laptop was in the room. NOT OK!!   Later that night it rained very heavily. We returned to the room after dinner to discover water leaking from the ceiling (see photos). It leaked all into one of our bags, and we had several pieces of wet clothing. Note we were on the 2nd floor, and the ceiling was leaking. Not sure what the room above us must have looked like. When we complained to the front desk, all the half-asleep employee could muster was a half-hearted ""I'm sorry"". She moved us to another room, but offered nothing else. VERY DISAPPOINTING!!   Upon checkout we complained again, and the young man at the desk offered a sincere apology. He gave us a 25% discount for the last night and suggested we call the corporate office, which we fully intend to do.   While the place seems nice, and the rates are great, remember you get what you pay for. I will NEVER stay at a Comfort Inn again! A more expensive option is well worth it. STAY ELSEWHERE!!… rained very heavily. We returned to the room after dinner to discover water leaking from the ceiling (see photos). It leaked all into one of our bags, and we had several pieces of wet clothing. Note we were on the 2nd floor, and the ceiling was leaking. Not sure what the room above us must have looked like. When we complained to the front desk, all the half-asleep employee could muster was a half-hearted ""I'm sorry"". She moved us to another room, but offered nothing else. VERY DISAPPOINTING!!   Upon checkout we complained again, and the young man at the desk offered a sincere apology. He gave us a 25% discount for the last night and suggested we call the corporate office, which we fully intend to do.   While the place seems nice, and the rates are great, remember you get what you pay for. I will NEVER stay at a Comfort Inn again! A more expensive option is well worth it. STAY ELSEWHERE!!",1
"Denver, CO",Comfort Inn & Suites,Housekeeping services terrible,Employees coming out in out from the laundry Been louder  singing there music super louder ask 2 supervisors to help and the say is not my ((((fault))))bad Services looks like those 2 grils are not carrying about the guest,1
"Denver, CO",Comfort Inn & Suites,terrible,"Booked this hotel for 1 night..our flight coming from NY was delayed than more 4 hours & didnt get to the hotel until 3am with 3 children..this hotel didnt keep our room & just gave it away..meanwhile we already paid for it as it was nonrefundable..staff was very unfriendly & couldnt care less ..he was on his phone texting instead of helping us out.would definetely not recommend this place! If i could give it a zero star, i would !!",1
"Denver, CO",Comfort Inn & Suites,Good enough...Traveling with CAT (declawed),"Well, it was a bit of a headache trying to find a place that accepts ""cat"". Usually when pets ok it means a dog. Pet fee is $25 PER NIGHT, which was ok for us. We stayed 4 nights in a King Room. I called ahead to make sure we had a fridge and I think because of that we got a ""suite"". It had a livingroom area w/tv that opened to a dining room with dining table that was huge! There was a microwave, bar sink & tiny counter and small fridge in a corner along a wall. The bedroom was separated by a door, so that made it extra quite. The bathroom and the whole room was dated. All of the art work was missing from the walls, wall paper peeling and worn areas in rug, tub had visible repair, shower curtain was torn. It was not super clean but it wasn't creepy. We had prepaid on booking.com so it was non-refundable. It was okay after the first day and comfortable in general. It had a wall thermostat so it kept it super cool as it was 100 degrees outside. The space was good for our cat, she had plenty of space to explore and a huge window ledge to look out while we were gone during the day. The bathroom was large so it was perfect for litter box and had ""exhaust"". The area can be considered ""busy"" so close to chaotic freeway or ""questionable"" but it was not. Shopping closeby, Walmart & Ross and even a Sams Club for liquor. Grocery Stores do not sell liquor just beer, FYI. If you stay here you can avoid the congestion on the 70 freeway by taking Quebec down to Colfax and taking that to all areas of downtown. We went to cherry creek, zoo, botantical union station, Larimer Sq all in 15-20 min, after 10am and even back at rush hour. Denver freeways are a hot mess so we figured this out first day and were glad we did. The staff at hotel were friendly. We did not have linens changed but got fresh towels from laundry room as needed. Breakfast runs out about 9-9:15 if you happen to sleep in. They do not replenish that late. Variety, eggs, meat changed everyday from ham, sausage or bacon, biscuits, yogurt bananas, waffles. Coffee is decent. Parking can be a pain if alot of trucks pull in on their side and take up multiple spaces. We found a small lot in the back and parked under the lights one night, it was ok. Non smoking was a plus and quiet time appeared to be respected as I was not bothered by anyone and our room was right in front of elevator. We did have living room as buffer but I did not hear our tv from hallway. Bed was comfortable and we also had a tv in bedroom so 2 tv's! I would stay here again as it was convenient and for the cost compared to downtown. Tho pictures makes this appear newer an cleaner than it was, or atleast compared to the room I stayed in. Could have been a room used for people traveling with pets? I did not ask or complain.… so it was non-refundable. It was okay after the first day and comfortable in general. It had a wall thermostat so it kept it super cool as it was 100 degrees outside. The space was good for our cat, she had plenty of space to explore and a huge window ledge to look out while we were gone during the day. The bathroom was large so it was perfect for litter box and had ""exhaust"". The area can be considered ""busy"" so close to chaotic freeway or ""questionable"" but it was not. Shopping closeby, Walmart & Ross and even a Sams Club for liquor. Grocery Stores do not sell liquor just beer, FYI. If you stay here you can avoid the congestion on the 70 freeway by taking Quebec down to Colfax and taking that to all areas of downtown. We went to cherry creek, zoo, botantical union station, Larimer Sq all in 15-20 min, after 10am and even back at rush hour. Denver freeways are a hot mess so we figured this out first day and were glad we did. The staff at hotel were friendly. We did not have linens changed but got fresh towels from laundry room as needed. Breakfast runs out about 9-9:15 if you happen to sleep in. They do not replenish that late. Variety, eggs, meat changed everyday from ham, sausage or bacon, biscuits, yogurt bananas, waffles. Coffee is decent. Parking can be a pain if alot of trucks pull in on their side and take up multiple spaces. We found a small lot in the back and parked under the lights one night, it was ok. Non smoking was a plus and quiet time appeared to be respected as I was not bothered by anyone and our room was right in front of elevator. We did have living room as buffer but I did not hear our tv from hallway. Bed was comfortable and we also had a tv in bedroom so 2 tv's! I would stay here again as it was convenient and for the cost compared to downtown. Tho pictures makes this appear newer an cleaner than it was, or atleast compared to the room I stayed in. Could have been a room used for people traveling with pets? I did not ask or complain.",3
"Denver, CO",Comfort Inn & Suites,Amazing place in Stapleton area of Denver,"I stay at this location every time I come to Denver and I come to Denver about every 2 months.  This Comfort Suites is the old Drury hotel so its built very well and has very nice amenities.  The evening reception cant be done right now because of the Covid outbreak, but eventually it will be back at some time.   They kept the Drury idea of an evening reception with drinks and food even though they are a totally different brand.  So this brings this place a step above the rest.  The beds are fantastic, and bathrooms, tubs are in great shape and clean durable and tidy.",5
"Denver, CO",Comfort Inn & Suites,Itwas decent,"No complaints besides getting woken up by fire deparment at 2am before heading back home , everything else was great like usual jasmin at the front desk was great making everything super convinient for me",5
"Denver, CO",Comfort Inn & Suites,fire department was frustrated,"This hotel had great reviews, so I was pretty confident when booking this hotel that it would be a great stay.  Checking in was a breeze and the young lady behind the counter did a great job.  However, after we returned from our game  we were in town to attend we arrived back at the hotel at about 12:45 p.m.  At 2:10 a.m. I woke up to the fire alarms going off.  My husband and I rushed outside.  He threw on some pants, and I threw on a hoodie and we ran outside.  It was freezing outside, but there we student my husband without a coat, and me in shorts.  The worst part is that the man working the counter could not find the key to disengage the fire alarm.  The lobby smelled of marijuana and there is no way the desk clerk could have not know someone was smoking it.   The fire department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.",1
"Denver, CO",Comfort Inn & Suites,EXCELLENT FAMILY HOTEL,"First time staying at a comfort and loved it , excellent hotel ! hot buffet in the morning clean and cozy room loved the pillows , young lady Yazmine at the front counter made us feel welcomed was so happy to help and so quick to greet , quiet hotel will be back",5
"Denver, CO",Comfort Inn & Suites,great place,Hotel is clean. staff is very helpful and nice. Heather where always ready to help and assist in any way. The housekeepers always kept rooms clean. Breakfast food was good. Wifi was great. No complaints what so ever.,5
"Denver, CO",Comfort Inn & Suites,fire department was frustrated,"This hotel had great reviews, so I was pretty confident when booking this hotel that it would be a great stay.  Checking in was a breeze and the young lady behind the counter did a great job.  However, after we returned from our game  we were in town to attend we arrived back at the hotel at about 12:45 p.m.  At 2:10 a.m. I woke up to the fire alarms going off.  My husband and I rushed outside.  He threw on some pants, and I threw on a hoodie and we ran outside.  It was freezing outside, but there we student my husband without a coat, and me in shorts.  The worst part is that the man working the counter could not find the key to disengage the fire alarm.  The lobby smelled of marijuana and there is no way the desk clerk could have not know someone was smoking it.   The fire department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.… department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.",1
"Denver, CO",Comfort Inn & Suites,STAY ELSEWHERE!!,"We chose this location because of the affordable rates. The saying ""you get what you pay for"" certainly applies. This place was far less than desirable.   Our first couple of days were fine. The bed was comfortable and everything appeared to be clean. There were issues, however. The shower handle was loose and nearly impossible to turn on. The towel bars were hung so low it is impossible to hang towels to dry. I also noticed damage to the wall & ceiling that appeared to be old water damage (remember that).   On our 3rd day we requested housekeeping. No problems there. However, on the 4th day we kept our do not disturb sign up. We returned to discover that housekeeping had been in our room. We left bags open, and my expensive laptop was in the room. NOT OK!!   Later that night it rained very heavily. We returned to the room after dinner to discover water leaking from the ceiling (see photos). It leaked all into one of our bags, and we had several pieces of wet clothing. Note we were on the 2nd floor, and the ceiling was leaking. Not sure what the room above us must have looked like. When we complained to the front desk, all the half-asleep employee could muster was a half-hearted ""I'm sorry"". She moved us to another room, but offered nothing else. VERY DISAPPOINTING!!   Upon checkout we complained again, and the young man at the desk offered a sincere apology. He gave us a 25% discount for the last night and suggested we call the corporate office, which we fully intend to do.   While the place seems nice, and the rates are great, remember you get what you pay for. I will NEVER stay at a Comfort Inn again! A more expensive option is well worth it. STAY ELSEWHERE!!… rained very heavily. We returned to the room after dinner to discover water leaking from the ceiling (see photos). It leaked all into one of our bags, and we had several pieces of wet clothing. Note we were on the 2nd floor, and the ceiling was leaking. Not sure what the room above us must have looked like. When we complained to the front desk, all the half-asleep employee could muster was a half-hearted ""I'm sorry"". She moved us to another room, but offered nothing else. VERY DISAPPOINTING!!   Upon checkout we complained again, and the young man at the desk offered a sincere apology. He gave us a 25% discount for the last night and suggested we call the corporate office, which we fully intend to do.   While the place seems nice, and the rates are great, remember you get what you pay for. I will NEVER stay at a Comfort Inn again! A more expensive option is well worth it. STAY ELSEWHERE!!",1
"Denver, CO",Comfort Inn & Suites,Housekeeping services terrible,Employees coming out in out from the laundry Been louder  singing there music super louder ask 2 supervisors to help and the say is not my ((((fault))))bad Services looks like those 2 grils are not carrying about the guest,1
"Denver, CO",Comfort Inn & Suites,terrible,"Booked this hotel for 1 night..our flight coming from NY was delayed than more 4 hours & didnt get to the hotel until 3am with 3 children..this hotel didnt keep our room & just gave it away..meanwhile we already paid for it as it was nonrefundable..staff was very unfriendly & couldnt care less ..he was on his phone texting instead of helping us out.would definetely not recommend this place! If i could give it a zero star, i would !!",1
"Denver, CO",Comfort Inn & Suites,Good enough...Traveling with CAT (declawed),"Well, it was a bit of a headache trying to find a place that accepts ""cat"". Usually when pets ok it means a dog. Pet fee is $25 PER NIGHT, which was ok for us. We stayed 4 nights in a King Room. I called ahead to make sure we had a fridge and I think because of that we got a ""suite"". It had a livingroom area w/tv that opened to a dining room with dining table that was huge! There was a microwave, bar sink & tiny counter and small fridge in a corner along a wall. The bedroom was separated by a door, so that made it extra quite. The bathroom and the whole room was dated. All of the art work was missing from the walls, wall paper peeling and worn areas in rug, tub had visible repair, shower curtain was torn. It was not super clean but it wasn't creepy. We had prepaid on booking.com so it was non-refundable. It was okay after the first day and comfortable in general. It had a wall thermostat so it kept it super cool as it was 100 degrees outside. The space was good for our cat, she had plenty of space to explore and a huge window ledge to look out while we were gone during the day. The bathroom was large so it was perfect for litter box and had ""exhaust"". The area can be considered ""busy"" so close to chaotic freeway or ""questionable"" but it was not. Shopping closeby, Walmart & Ross and even a Sams Club for liquor. Grocery Stores do not sell liquor just beer, FYI. If you stay here you can avoid the congestion on the 70 freeway by taking Quebec down to Colfax and taking that to all areas of downtown. We went to cherry creek, zoo, botantical union station, Larimer Sq all in 15-20 min, after 10am and even back at rush hour. Denver freeways are a hot mess so we figured this out first day and were glad we did. The staff at hotel were friendly. We did not have linens changed but got fresh towels from laundry room as needed. Breakfast runs out about 9-9:15 if you happen to sleep in. They do not replenish that late. Variety, eggs, meat changed everyday from ham, sausage or bacon, biscuits, yogurt bananas, waffles. Coffee is decent. Parking can be a pain if alot of trucks pull in on their side and take up multiple spaces. We found a small lot in the back and parked under the lights one night, it was ok. Non smoking was a plus and quiet time appeared to be respected as I was not bothered by anyone and our room was right in front of elevator. We did have living room as buffer but I did not hear our tv from hallway. Bed was comfortable and we also had a tv in bedroom so 2 tv's! I would stay here again as it was convenient and for the cost compared to downtown. Tho pictures makes this appear newer an cleaner than it was, or atleast compared to the room I stayed in. Could have been a room used for people traveling with pets? I did not ask or complain.… so it was non-refundable. It was okay after the first day and comfortable in general. It had a wall thermostat so it kept it super cool as it was 100 degrees outside. The space was good for our cat, she had plenty of space to explore and a huge window ledge to look out while we were gone during the day. The bathroom was large so it was perfect for litter box and had ""exhaust"". The area can be considered ""busy"" so close to chaotic freeway or ""questionable"" but it was not. Shopping closeby, Walmart & Ross and even a Sams Club for liquor. Grocery Stores do not sell liquor just beer, FYI. If you stay here you can avoid the congestion on the 70 freeway by taking Quebec down to Colfax and taking that to all areas of downtown. We went to cherry creek, zoo, botantical union station, Larimer Sq all in 15-20 min, after 10am and even back at rush hour. Denver freeways are a hot mess so we figured this out first day and were glad we did. The staff at hotel were friendly. We did not have linens changed but got fresh towels from laundry room as needed. Breakfast runs out about 9-9:15 if you happen to sleep in. They do not replenish that late. Variety, eggs, meat changed everyday from ham, sausage or bacon, biscuits, yogurt bananas, waffles. Coffee is decent. Parking can be a pain if alot of trucks pull in on their side and take up multiple spaces. We found a small lot in the back and parked under the lights one night, it was ok. Non smoking was a plus and quiet time appeared to be respected as I was not bothered by anyone and our room was right in front of elevator. We did have living room as buffer but I did not hear our tv from hallway. Bed was comfortable and we also had a tv in bedroom so 2 tv's! I would stay here again as it was convenient and for the cost compared to downtown. Tho pictures makes this appear newer an cleaner than it was, or atleast compared to the room I stayed in. Could have been a room used for people traveling with pets? I did not ask or complain.",3
"Denver, CO",Comfort Inn & Suites,Amazing place in Stapleton area of Denver,"I stay at this location every time I come to Denver and I come to Denver about every 2 months.  This Comfort Suites is the old Drury hotel so its built very well and has very nice amenities.  The evening reception cant be done right now because of the Covid outbreak, but eventually it will be back at some time.   They kept the Drury idea of an evening reception with drinks and food even though they are a totally different brand.  So this brings this place a step above the rest.  The beds are fantastic, and bathrooms, tubs are in great shape and clean durable and tidy.",5
"Denver, CO",Comfort Inn & Suites,Itwas decent,"No complaints besides getting woken up by fire deparment at 2am before heading back home , everything else was great like usual jasmin at the front desk was great making everything super convinient for me",5
"Denver, CO",Comfort Inn & Suites,fire department was frustrated,"This hotel had great reviews, so I was pretty confident when booking this hotel that it would be a great stay.  Checking in was a breeze and the young lady behind the counter did a great job.  However, after we returned from our game  we were in town to attend we arrived back at the hotel at about 12:45 p.m.  At 2:10 a.m. I woke up to the fire alarms going off.  My husband and I rushed outside.  He threw on some pants, and I threw on a hoodie and we ran outside.  It was freezing outside, but there we student my husband without a coat, and me in shorts.  The worst part is that the man working the counter could not find the key to disengage the fire alarm.  The lobby smelled of marijuana and there is no way the desk clerk could have not know someone was smoking it.   The fire department showed up and after the alarm finally disengaged the clerk told people to go back to their rooms, but we did not because the fire department had not given the all clear.  I have a feeling that this hotel is soon going to get a visit from the Fire Marshall because the department was very upset at the lack of cooperation from the clerk.  We finally got the all clear to go back to our rooms at 2:50 after freezing outside for almost 40 minutes.  It was a terrible experience and one I will not be repeating at this hotel ever again.",1
