Location,Hotel,Title,Review,Rating
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Don't trust their DIA shuttle service.,"First let me say that I personally have not stayed at the Embassy Suites DIA, so I cannot comment on the lodging or other amenities within the building.  I have booked speakers and conference participants there and they seemed to have had a positive experience (I will however think twice before I do so again).  My experience with Embassy Suites DIA was in regards to their extended parking service that they offer.  For a reasonable rate you can park your car in their overflow parking and they offer shuttle service to and from DIA.  I called two weeks prior to our trip and spoke with a front desk worker who told me it would be $20USD for a week (this was not the correct rate, its actually $6 a day), and he did not mention that you are supposed to book it online prior (he told me to just walk up to the front desk).  Upon arrival on July 5th I went to the front desk to pay and register my vehicle and the clerk acted quite put-out that I hadn't registered online with the service that they use (global parking I believe).  I paid my $42 and handed the hard-copy of the parking registration to the frustrated clerk.We were told the shuttles run at 30min intervals (with some afternoon exceptions, 40min intervals).  Our shuttle arrived 10 min late to take us to DIA, not a big deal at all as we still made our flight.Coming back on July 12th was where things really deteriorated. I called before we boarded our plane in New Orleans (as I was instructed to do) and notified them of our arrival time so that the drive would expect us and which side of the terminal we would be waiting.  Our plane was delayed an hour, due to bad weather, so I called again and notified them.  They said it was fine, that shuttles run until 12:30am.  We arrived at DIA, got our bags and were 10 minutes early for the next shuttle pick up at 10pm.  We waited until 10:20 and I called Embassy asking where their shuttle was.  The clerk said it would be there in 15 minutes.  I called at 10:35pm and asked again (since there should have been a shuttle at 10pm and 10:30pm).  The clerk informed me (without batting an eyelash) that the van was on its way and would be there in 5 minutes, I informed him that if they did not come soon we would take a cab and deliver the bill to them.  The van never came.  The driver did finally arrive at 11pm,  (a full 1 hour and 10 minutes later).  I was literally about to grab a cab when the van arrived (which a family staying at Embassy did on their own dime, because they were tired of waiting).My wife is pregnant, and we have a 6 and 4 year old, which means we were at critical melt-down point, since we had been traveling all day (drove from Pensacola FL to New Orleans for our flight) and just wanted to get to our car so we could drive the 1:20 to get home to Ft. Collins.If you don't care about timeliness, then use the service as its cheap.  I however will never again use their parking service and most likely will not book guests to stay there, as clearly Embassy Suites management has little to no foresight.  The poor driver that picked us up was covered in sweat and clearly frantic as their one van and one driver could not handle the volume.  The management should track how many of their lodging guests and parking guests are coming and going on any given day (you put dates and times on the form) and be prepared for the volume of needed transport.  If you need reliable transport to and from DIA do not count on Embassy Suites at DIA.  I'll pay the extra $20 next time and use any of the other major parking chains (as we counted about 3 shuttles passing us PER 30 minutes from the major chains).  This could have been an isolated event, but why take the chance?",2
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Refreshing stop,Spent a night relaxing and unwinding - thanks to the team at Embassy Suites.  The whole experience from check in to check out met the expectations - again.  Should have planned a longer stay there.  The team at Embassy Suites really does work to make your stop enjoyable,5
"Denver, CO",Embassy Suites by Hilton Denver International Airport,"Great location, great hotel, great service!","If you're traveling through Denver and need a hotel near the airport that delivers great service - choose the Embassy Suites.  The facilities, rooms, etc are all what you've come to expect from Hilton.  Plus, even with our flight delayed and arriving at 2:00 in the morning - they treated us with exceptional care.  The complimentary 'full' breakfast was nice - and we'll definitely come back!",5
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Great Place to Stay,"Overall experience was nice.  Great food, fun and staff.  Quick and easy access with plenty of parking.  Nice area to walk around also. The steaks are awesome as well as the appetizers.  Not too expensive, but affordable.  I would recommend this property to anyone.  When I travel to Denver again this will definitely be my hotel destination.",5
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Not so good,"We stayed at the Embassy Suites Denver International Airport for one night to bridge us between our stay at a horse ranch and our flight home.  The hotel room itself was more or less ok in that it was large and bright.  However, we notice that the carpet was stained, and the sound insulation was poor.  We stayed on the second floor, and we could hear the sounds of people talking loudly in the atrium until the early morning hours.  The feature that really stood out in a negative way was the restaurant.  The food was meh, the service was exceptionally slow, and the prices were exorbitant.  There really isn't any place else to go, since the airport hotels are sort of all clumped together in the middle of nowhere.  They know they've got you, and they take full advantage.  I mean, $3.00 for a lukewarm teacup of water and a tea bag of Constant Comment?  You've got to be kidding me.The next time we return to Denver, we'll be staying somewhere else.",2
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Awful!!!!!!,"We stayed at this motel and were told our reservation was for a smoking room, when we in fact did not book a smoking room. The carpets were filthy, the room REEKED of smoke. The drapes were yellow, there was something stuck to the tile in the bathroom and the shower curtain had toothpaste on it. The parking was a joke too. The people in the room next to us told us they had fleas in their room. We were told there were no other rooms available but they moved the other people. We asked for room spray and when we first arrived and they said housekeeping would be right up. One hour later they had not arrived yet so I went down again to ask and a housekeeper came up. She left abruptly and left her spray and a toilet bowl plunger outside our room. This is one of the worst experiences with a hotel I have had",1
"Denver, CO",Embassy Suites by Hilton Denver International Airport,NEVER AGAIN,"I have stayed at this property twice in the last month and a half and both times were terrible. I stayed last Wednesday and booked two beds and a non-smoking room. I am aware they have smoking rooms which are horrible, so I am always careful to book non-smoking. I checked in and they had my group in a king, smoking room. I went back downstairs and showed them my confirmation which was for a non-smoking two bed room. They told me tough luck, we don't have any rooms non-smoking available, I could stay in the smoking room or leave. I inquired about the total wrong bedding and they told me to just use the sofa-sleeper...which REEKED of smoke. I asked if I was the last person to check in for the night and they said no they had more check ins but still would not move me to another room even though they had non-smoking rooms not checked into yet. They could care less about customer service or making me happy. Although the lobby area, etc is nice in this hotel, the rooms are run-down and not up to par with the Embassy Suites brand standard. I stay at Hilton's all over the world and never have been treated so poorly as at this hotel. Plus, after my 20 hour flight day yesterday, the shuttle which was suppose to be a the airport in ""15"" minutes took over 40 minutes. It is important to note, most other hotels have shuttles with hotels close to them and run more frequently it seems then this embassy suites. I watched two hilton garden inn airport shuttles come and go before the embassy came once to pick me up.  I will not stay at this hotel again, there is a Hampton, Hilton Garden Inn and DoubleTree in close proximity I will stay at for now on.",1
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Great experience,Helpful courteous employees at this Embassy! Check-in was easy. Food was excellent at the restaurant and reasonably priced.  Part of Park-stay and fly package. We were delivered at DIA when requested and when we returned were picked up within 15 minutes of call.,4
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Unimpressed,"Gorgeous property, rooms, location Fitness, pool, spa Shuttle service to DIA  Complimentary cocktails/snacks sub par to Courtyard- even Holiday Inn Suites Front desk staff may need reminding guests come before small talk?",3
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Not good,Air conditioner in the room did not work. Breakfast was awful.  Eggs were undercooked. Bacon was raw. Dishes were dirty. Dinner was not bad and service was good. Front desk was very friendly unfortunately he was not able to help with issues.,2
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Best hotels where we stay,"When we can find an affordable rate, we always stay at this hotel, and we got a good rate - about $130 with tax.  The staff is friendly, and the breakfast is really good.  They have a chef that makes omelets, french toast and more.  The evening ""happy hour"" is a real treat.  We stayed for dinner, and they gave us free drinks.  The shuttle to the airport was nice as well.",5
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Just OK,"We stayed overnight prior to an early morning departure. As far as convenience is concerned, the hotel was fine. The room was clean and comfortable, although pricey, in my opinion. We could easily reserve the early morning shuttle on check-in, which proved to be a good idea, as it was very crowded.  We were actually quite angry to find out that ""we offer our guests wireless internet access"" meant that we were expected to pay $14.95 a night for it! We refused to do that, but it left us with a sour taste in our mouths. Hotels like this should stop grabbing for money by charging for internet access, because all it achieves is to make people go elsewhere on their next trip. We had dinner in the restaurant. The waiter was excellent, but the food was only OK, and quite expensive too. Breakfast, included in the room rate, was a buffet, and was good, but not memorable.  We'll try somewhere else next time",3
"Denver, CO",Embassy Suites by Hilton Denver International Airport,OK,This was hotel did the trick.  It's location is very convenient to the airport.  The room was clean and the amenities were standard.  I was suprised a hotel that caters to business travels did not have free internet in the rooms!  The food from the restaurant is pricey.,3
"Denver, CO",Embassy Suites by Hilton Denver International Airport,Do not honor reservations,"I booked a room 1.5 months in advance, but upon arrival the room I booked was no longer available.  I was forced to stay in a smoking room (who has these still) that smelled like trash.  Honor your reservations, just like you force those who reserve rooms with you.",2
"Denver, CO",The Oxford Hotel,Best hotel possible for a Christmas trip to Denver,"Denver holds a special place in the hearts of every techie looking to get away from SF. The charismatic hosts are undoubtedly one of the highlights. Easy going, ridiculously accommodating, lovely people. Quality time is invested in getting to know guests – they started making me cocktails before I got to my room. Staying at the Oxford felt like staying at home with the beautiful interior and the antiques reflecting its rich history that makes you never want to leave. I've stayed in many 5 stars but this is the one that left me the most memories. Apparently so. Alcohol aside, staying here really did feel like I was visiting my oldest and dearest friends.",5
"Denver, CO",The Oxford Hotel,Classy without pretention,"The Oxford is a different kind of hotel than most of the mainstream hotels located in the Denver metro area. There is a sense of character to the building itself and the staff seem to channel that character. This was my second stay at the Oxford and my wife and I were treated very nicely and the hotel staff does all they can to make you feel you like your staying there matters. If there is a cooler bar than The Cruise Room, I haven't been there. It is located next to just about everything you would want to visit in the area, all within walking distance.",5
"Denver, CO",The Oxford Hotel,Blue Chip Experience ,Hatched a plan to take the train from Denver to Salt Lake and chose the Oxford because it looked interesting and it’s super close to the train station. Grabbed the tram from the airport to Union Station and The Oxford was less than a full block away. The place was absolutely charming. Stunning Christmas decorations were placed beautifully. The staff was warm and accommodating. The room was excellent on every point. Be sure and ask for city view. The location was a block away from the free shuttle going up and down the 16th Street Pedestrian Mall. Truly a luxurious stay.,5
"Denver, CO",The Oxford Hotel,Wonderful & Beautiful,"Had plans for an Animal Encounter & Zoo Lights at the zoo & didn't want to drive home late at night; picked the Oxford Hotel to stay and it did not disappoint.  Everyone from the Valet/Bell Hop to the Front Desk personnel were friendly, personable, helpful with suggestions and easy to approach to ask questions.  The location is next to Union Station and it was easy to walk up to downtown or take the free shuttle.  The lobby was beautifully decorated for the holidays so it would be great for a holiday get away!  And parking was included in the rate; how can you beat that?!",5
"Denver, CO",The Oxford Hotel,Lovely Staycation,"The Oxford Hotel is in the perfect location downtown just steps away from Larimer Square, Union Station, and the 16th Street Mall.  The hotel is newly renovated but still feels classic.  Bed was plush, room was clean and kept, wish we could have stayed longer. Service was outstanding from all the staff we encountered.  We will be back to this Denver gem.",5
"Denver, CO",The Oxford Hotel,Amazing Stay,"This historic hotel still lives and breathes authenticity. A true genuine sprit that is carried out from within its staff. From the moment that you walk into this hotel you are greeted with a personal touch and a reminder of a more glamour time. The décor sets you back to a classical period that is eloquently laid out to display the hotels broaden and relic features.  Its pretty amazing that this building was build in 1891 as a hotel that still operates as such today!  The hotel is right in downtown Denver, close to Union Square and walk or free courtesy vehicle to any thing nearby.  With most of the major restaurants closing or with limited capacity this hotel helped with finding reservations that were available. The Oxford spa is right next door and has beauty care, massage services, and a gym with free weights. Also check out its yoga classes as well. Highly recommended.  It was truly an honor to stay at this amazing place, thanks again!",5
"Denver, CO",The Oxford Hotel,Hyperlocal iconic experience,"Traveling is a very unique and personal experience,  and now with Covid we have to be extra conscious and responsible on where we choose to spend our time and energy as travelers.The Oxford Hotel is an experience not to not pass up when visiting Denver. The combo of its history, location and authentic hospitality makes you feel taken back to a simpler, elegant point in time. The hotel staff did an excellent job communicating its COVID practices and policies, and it is clear that they truly care about keeping guests in a bubble of safe, hyperlocal awesomeness. From the complimentary champagne and Tesla rides to authentic hallway conversations, this team made my 30th birthday extra special and memorable.If you want to spend time with an exceptional hotel while getting to know the heartbeat of Denver, book here....",5
"Denver, CO",The Oxford Hotel,Wedding Night White-Glove Treatment,"The entire hotel staff made our wedding night perfect. They made safety and comfort a priority. The hotel is the height of refined luxury. JD fixed my booking mistake and made sure we got the presidential suite. Dave & Danny at the valet were superb, and Matthew is the best!",5
"Denver, CO",The Oxford Hotel,The Oxford Hotel-a must see in Denver,"This is the coolest hotel with lots of history. You feel like you are stepping into the past with all of the modern conveniences!  The staff are amazing and full of information on the history and are ready to meet your every need!  It’s a must see and stay in Denver!  Check out the basement male bathroom and the cruise room. Who knows, you might run into a few ghosts during your stay there!",5
"Denver, CO",The Oxford Hotel,Wedding weekend in Denver,Great location in downtown Denver! Beautiful historic hotel with nice clean rooms. The staff were all very friendly and helpful. They followed all of the COVID protocols to keep the guests safe. Urban Farmer brunch was delicious! We will definitely stay again!,5
"Denver, CO",The Oxford Hotel,Amazing family trip,"Wow!! The Oxford is incredible. Amazing service, amazing atmosphere, wonderful food/drinks at Urban Farmer! Will absolutely stay in the Oxford for all future trips. Definitely the top hotel in Denver, hands down.",5
"Denver, CO",The Oxford Hotel,Birthday getaway ,"WoW!  We had been searching our options for a one night stay in Denver, before we headed to our final destination in Golden. I happened to find the Oxford via Expedia. I travel a lot for work, so I was only searching for major brand hotels.  This hotel and staff far exceeded our expectations!  Chris at the front desk, JD and Stewart of valet were top notch, with helpful suggestions for places to eat and go see. We got lucky w our timing too. Beautiful Christmas decorations were already in place with even more gorgeous arrangements waiting to be installed. The bourbon tasting was very fun. Though I only added mine to hot chocolate. The charcuterie board next door at the Urban Farmer was delicious!",5
"Denver, CO",The Oxford Hotel,A very pleasant stay!,"My husband and I stayed here during a weekend birthday trip. Our first since the pandemic. We were greeted by Orlando, who was very kind and set us up in a beautiful and quiet junior suite. The room was clean and had plenty of towels. The hotel staff were always masked and polite. Unfortunately, we weren’t able to use the hotel’s Tesla, but the staff arranged an Uber for us instead. We felt comfortable here. Guests were asked to use elevators with their families only, so sometimes they were tied up and it took awhile. Traveling during a pandemic can be stressful, but the key is to be patient. Oxford did a wonderful job of making this process pleasant. They allowed us to check in early, and stored our luggage after checkout since our flight wasn’t until that evening. Also, the restaurant downstairs is fantastic! We actually went for brunch AND dinner. Service is incredible. Great location, and a block from Union Station. We’d definitely stay here again!",5
"Denver, CO",The Oxford Hotel,Wedding celebration,Our daughter got married at the Red Rocks with the reception/ dinner next door at the Urban Farmer. The customer service and caring was outstanding. Great location for walking to other places. I would highly recommend to others!,5
"Denver, CO",The Oxford Hotel,Superb experience for my wedding guests!!,"We chose to have our 14 guests (and ourselves) stay at The Oxford Hotel in October for our wedding. I am so happy that we did! It can be quite daunting to book rooms for several families and to make sure they are happy, but the employees of the Oxford Hotel made the process so much smoother. All of the staff at the front desk were so accommodating and helped us with multiple room changes and requests. The rooms were beautiful and the hotel itself very unique. It is a luxury hotel but small enough that the service is very personal and has the many unique touches you would expect with a boutique hotel. The complimentary bourbon happy hour each night was a nice touch for our guests as well! Thank you to Chris and the entire staff for making our stay so wonderful.",5
"Denver, CO",The Oxford Hotel,Relaxing Weekend Visit to Oxford Hotel,"Had restful visit to the Oxford historic hotel in Downtown Denver. Staff was friendly and supportive. Bed was super comfortable. We love the historic building, iron work, and well preserved historic lobby and stair. We arrived by bicycle and staff was more than happy to safely store our bicycles. We look forward to our next visit.",5
"Denver, CO",The Oxford Hotel,Old World Charm,"When we go to Denver, it's a given that we'll spend at least one night at The Oxford Hotel.  From the moment the doorman meets you at you car to help unload your bags to the wonderful cleaning staff to the front desk staff, everyone there is looking for ways to make your stay easy, comfortable and welcoming. And not only do they treat my wife and I like old friends, they're also so kind to our dog, Henry.  It's so nice to feel like my dog is welcome too.",5
"Denver, CO",The Oxford Hotel,Vacation Trip to Denver,"What an excellent hotel!  My wife and I have stayed at hotels all over the world and really appreciate a great staff and exceptional service.  Both were accomplished at The Oxford.  The staff really tries to get to know you and make sure you are satisfied.  The hotel has such great history and is an excellent location for walking to restaurants.  We ate at the Urban Farmer, the hotel restaurant and had a fabulous meal.  We will be back on our next trip to Denver!",5
"Denver, CO",The Oxford Hotel,Amazing,"We stayed such a beautiful room and we felt very welcomed right when we arrived. The staff was great, friendly, and helpful to us! A great location and we will definitely stay here again while in Denver!",5
"Denver, CO",The Oxford Hotel,One of the best hotels ever,"My wife and I are travelling from WI to CA. This hotel was cheap for what they offer. Their personnel was really kind and helpful. Also, it is a pet friendly hotel and WITHOUT  a surprising pet fee.Totally recommendable!",5
"Denver, CO",The Oxford Hotel,Charming,If you love history and old world charm stay here. They've done an awesome job preserving it.   Staff is very welcoming and the hospitality is top notch.  We felt very comfortable in a deluxe room.   The street noise can be a bit much... we could clearly hear conversations at the restaurant below so might request a room in another spot if you prefer something quieter.  We would definitely stay again when in the area.,5
"Denver, CO",The Oxford Hotel,A wonderful stay!,"We absolutely loved our stay at The Oxford Hotel. The oldest hotel in Denver and the staff was absolutely wonderful. A minutes walk from breakfast at Snooze, as well as many bars and restaurants. Our room was small, but had so much character (old books stuffed in a faux fireplace). We would definitely stay here again.",5
"Denver, CO",The Oxford Hotel,Stay at this boutique hotel ,"This hotel has old world charm- lots of it. Amazing ceilings, original decor dating back to the 1800s, antique furniture, tons of opulence! It also has amazing new world amenities! The most comfortable bed and linens, an extra deep tub for two. It has super friendly staff and does special whiskey tastings- their proprietary blend is in your room! That have a canary- Flo- to welcome you kn her ridiculously cute cage up front. They are pet friendly! This hotel felt like the apartment home I would have absolutely designed myself! I love it! Stay here! Best hotel ever!",5
"Denver, CO",The Oxford Hotel,"Great staff, great location, great experience!",We stayed at the Oxford for a night on 8/22 and would recommend staying there to anyone.  The staff was very friendly and made check in and check out so easy. The Oxford is located close to Union Station and there are many dining and nightlife choices close by. We do recommend you make reservations or arrive early at any bars/restaurants due to limited capacity. The hotel is beautiful and the room was very clean. Can’t wait to go back to Denver and stay here again!,5
"Denver, CO",The Oxford Hotel,First stay in Denver,"My friend and I enjoyed our stay at the Oxford in Denver. We were immediately greeted by Steward upon arrival who provided great recommendations. I really appreciated all of the measures taken to prevent the spread of Covid-19, from the check-in process, to observing housekeeping wearing masks. The location was also perfect along with Tesla rides to surrounding locations. We will definitely return.",5
"Denver, CO",The Oxford Hotel,Wonderful hotel & amazing staff!!,"Not only is this hotel beautiful (and has an interesting history) and the location great but the customer service we received from the staff was unmatched! The staff at The Oxford definitely made our stay one to remember! They were all so friendly and very knowledgeable about what to visit and where to drink/eat in Denver/surrounding area. Shout out to Stewart, Chris, Orlando, Matthew, Megan, and JD for making our trip so special! My husband and I highly recommend this place! We will be back!",5
"Denver, CO",The Oxford Hotel,Charming and unique hotel,Hotel is very well located a block way from Union Station and numerous good restaurants. Hotel has ‘old world vibe’ feel and rooms are comfortable. The evening whiskey tastings were fun prelude to a night out. The ‘Cruise Room’ bar is a must !!,5
"Denver, CO",The Oxford Hotel,A Cut Above,"My fiancé and I wanted to do something special to commentate buying our first house together. I booked a room at the Oxford and they took such good care of us. We got in late after celebrating with friends and family.  They upgraded us to a Deluxe Room and had a bottle of champagne on Ice for us. They really went the extra mile. We woke up the next morning and walked to Union Station to get coffee. They are in such a great location, walking distance to great bars and restaurants! If you’re looking for a hotel in Denver, for business travel, pleasure, or a staycation the Oxford is the way to go. PS they’re dog friendly too!!",5
"Denver, CO",The Oxford Hotel,"Like walking into a novel, we were welcomed in as main characters","After a lifetime of tent camping, cabins, and the most humble of accommodations, we were unaccustomed to the luxury The Oxford Hotel offers, but oh, what a wonderful place to try to get used to! Employees at the hotel seemed to love working there, especially the bellmen: Danny, Dave, and Yutaka. These gentlemen were quick to open the doors for us each time we returned from visiting friends and were being dropped off at the hotel. To have this kind of service was great but what was even better was the openness to conversation. My husband, who is a retired teacher, enjoyed engaging with Dave, who is also a retired teacher, about the joys of teaching high school. We also shared stories about what we remembered about Denver. In past trips we've taken, it has always been about the destination, the hiking, the camping or whatever else we had planned to do. This trip was far different. This trip was a gift our faith community had purchased for us so that we could return to Denver--the place we met, got married, and had our first child, and had not visited since 1993. The trip was of profound importance since my husband has been diagnosed with ALS and is becoming increasingly limited in mobility. To stay in such a beautiful place and to be treated with such kindness and care overwhelmed us. I loved everything from the painted ceiling to the bourbon tasting; the art deco decor and the jazz music playing in the background. I felt like we had been invited to a Great Gatsby party and for once in our lives could actually afford to go! It was the best hotel I've ever stayed in and I will not forget the experience. Thank you.",5
"Denver, CO",The Oxford Hotel,This Hotel Spoiled Us On Our Anniversary,"The hotel is beautiful and the staff is so eager to make your stay special.  They knew it was our anniversary.  I was told maybe there would be something in our room when we arrived.  I figured that might mean champagne.  But I never expected champagne, a beautifully hand-written card with very kind sentiments, and a standing note card that read ""Welcome! Please see inside your refrigerator for more...""  When we opened the refrigerator there was a beautifully decorated plate with cut strawberries, marionberries and delicious chocolates resting on strawberry coulis and sprinkled with cocoa powder.  It was so beautiful--and scruptious.  The bed was very comfortable, the bathroom was so nice, had a separate room for the toilet, and had all of the shampoo/conditioner/lotions we desired.I could go on and on but suffice it to say that this Hotel is one of the nicest hotels we have ever stayed at.  Please go.  You will be so glad you did!",5
"Denver, CO",The Oxford Hotel,Superb Stay at Iconic Oxford ,"We had been sheltering in place for 14 weeks and had to travel to Denver for work and found a great rare at The Oxford. They were working a skeleton crew so most amenities such as housekeeping and room service were not available but the staff on hand was marvelous and our premier corner room was perfection. The bathroom was so relaxing to soak in a hot bath and people watching from the wondrous was so fun. We hopped across the street to get breakfast from Snooze each morning and can’t wait to return during normal times, if those ever happen. Pet friendly was a nice bonus. No places to take them to the bathroom other than some small patch of greenery by the Union Station but it wasn’t a big deal. Sadly our favorite bar, The Cruise Room was closed due to Covid. but had some excellent dinners on the patio at Urban Farmer. Overall an excellent “Isolation Vacation”.",5
"Denver, CO",The Oxford Hotel,My room was very comfortable but the TV did not work .,The tv's had been updated last week but the channel guide was not.  Two engineers had to come to my room to get the news channel that I wanted.   Because of the virus the staff was very uptight and not welcoming.  The Bellmen were very charming and helpful.,4
"Denver, CO",The Oxford Hotel,Perfect Weekend,"My daughter's March wedding was a bust-so there was a small (6 people including the bride and groom) intimate wedding at The Oxford!    The weekend could not have been better.   We had an exclusive dinner from Urban Farmer (a genius idea during the pandemic!!!) and DANIELLE and RIGGS made sure everything was perfect.  The food was fabulous and the wine list was great!  By the end of the night, DANIELLE and RIGGS were like family and had gone above and beyond to make this such a special event.   DANNY the valet was dedicated to our every need as if we were his only guest client!   The rooms, the staff, the service, were all extraordinary.   We shall be back!   Thank you Thank you to everyone!",5
"Denver, CO",The Oxford Hotel,"Charming, well renovated classic building w/great people","Our one-night ""staycation"" was very pleasant.  Our room was very comfortable and the antique furniture was functional.  The bathroom is a bit cramped, and the sink was the tiniest thing we've ever seen ANYWHERE.  The staff was great...friendly and helpful... especially ""Andre the [Gentle] Giant,"" who is not only courteous and helpful, but also genuinely funny.  A real pleasure to be around.  The complimentary breakfast in the attached, but independent, restaurant was good in spite of the limited choice.  We'll review the restaurant separately.  There are three bars in the building, including a complimentary whiskey bar in the early evening.  So, no one should ever go thirsty.  When you check and the front desk representative says you're getting a room with a view, ask ""a view of what.""",5
"Denver, CO",The Oxford Hotel,Amazing staff,"We stayed at the Oxford hotel on Friday, May 22, 2020.  They did a magnificent job of making the most of our stay during a period when downtown Denver was still very much shut down.They had a great band, Dzray Gold, play songs on each floor as they came around with a bourbon cart so we could sample some nice bottles.  And yes, the cubes were distilled.  Just one of those little touches they do.The hotel is historic and always pretty, but the staff really made this an exceptional experience.  It was awesome to see this level of service.  Every staff member was very happy to be there and serve the guests.  We were especially enamored with Danny and Dave.In the morning, they showed up at our door exactly when we asked to have our breakfast delivered.  It was included in the reservation and it was truly gourmet.  The Urban Farmer never fails to impress.We will for sure be back.  Well done, Oxford.  The great effort was noted and appreciated!Tim and Chaundra Toussaint",5
"Denver, CO",The Oxford Hotel,Super stylish boutique hotel in Denver ,"Super stylish hotel, good location,friendly atmosphere,nice corner room (210) with big bathroom. The noises from the streets little bit disturbing, old building and windows in bad shape!But the best thing was the attitude  of the staff!They seemed to love their job,special thanks to Andre the Giant! We had really unforgettable stay in the Oxford Hotel!",4
"Denver, CO",The Oxford Hotel,Mile Stone Birthday,"I treated my friend to a night at the Oxford Hotel in Denver to celebrate her birthday.  We were treated like queens! We had complimentary drnks in the famous Cruise Room bar and  free breakfasts in the Urban Farmer restaurant. The Oxford is very historic, built in the 1880's I think.Lots of attractions are within walking distance.  We took Lyft to the hotel. It was a pleasant way to spend Friday night.",5
"Denver, CO",The Oxford Hotel,I expected to pay less given the price quoted on Tripadvisor and Booking.com.,"The added amenity fee was not nice. It should be included in the price of the room on all platforms because it is automatically added to your booking rate once you get there. If everyone who books a room is charged this increase then it is actually the cost of the room! The guest has no choice. And I couldn't participate in the perks this mandatory extra price point offered. But Andre the Giant was a good natured and helpful desk clerk who saved the day. I would have felt quite negative given the lack of action taken by the first desk clerk who offered to talk to the manager about the issue and never did. It was too late for Andre to do anything about it since I'd already paid for my room, yet his personable attention and generous personality made me feel better. Hope that he is there to give you a boost. I admit that the authentic old charm of the building is special so you won't feel like you're in just any hotel in anywhere, USA and that's worth a lot. (Maybe the extra $35 added to your booking...)",3
"Denver, CO",The Oxford Hotel,Charming and Cordial,A charming hotel with a charming and cordial staff.  Everyone was very attentive.  The room was transitionally decorated and nice....Great little gym and Great location....definitely recommend a stay at this place on your visit to Colorado.,5
"Denver, CO",The Oxford Hotel,Incredible and classic,"Incredibly comfortable.First class service, and cleanliness, exactly what you’re looking for in a boutique hotel experience. Deep bathtubs, excellent for relaxing with a complimentary bourbon from the lobby. $10 off breakfast at the adjoining restaurant - with a fabulous build your own Bloody Mary bar on the weekends. Excellent walkability to restaurants, bars, nightlife, Union Station and Coors Field.",5
"Denver, CO",The Oxford Hotel,Unbelievable staff and perfect stay!,"HIGHLY HIGHLY HIGHLY RECOMMEND!!! The Oxford is truly a luxury experience in the heart of downtown Denver. Rooms are clean and the beds are super comfortable. Nostalgic feel with decor, perfect location near tons of great bars and restaurants. But the best part was the staff: ""Andre The Giant"", Orlando, Stewart and Matt were smiley and friendly and took time to chat with us and give us recommendations, including during a Bourbon tasting at happy hour. The Cruise Room next door serves fantastic drinks, and the breakfast at Urban Farmer was wonderful.",5
"Denver, CO",The Oxford Hotel,Cozy Room on My Work Trip,"The Oxford is a nice, cozy, boutique-y style hotel.  The bed was large and comfortable. Like most people, I want a good pillow... well, these pillows were super comfy. The hotel staff was really nice and helpful.My favorite part of the room was the bottle of whiskey on the desk. It was only $40, for a hotel bottle of something, I felt that was a great price. I definitely recommend this hotel for business or pleasure.",5
"Denver, CO",The Oxford Hotel,Welcoming from start to finish,"Even though we were booked for a midweek stay during a high occupancy week, we were greeted with a generous upgrade to a suite and extraordinary service from every employee we encountered from the valet stand to our door. The room was more like a luxury apartment and we felt the city was ours for the taking from the moment we checked in. Stewart & Dave are the tops! Thumbs up",5
"Denver, CO",The Oxford Hotel,Historic charm,"I absolutely love this hotel. We chose to stay at the Oxford the first time because of its close proximity to Union Station. Taking the train in from the airport is a huge plus and eliminates the need for a car rental. It's my second time staying here and it's just as I remember. The building itself is the oldest hotel in Denver and as you walk in and look around you can still see some of the original touches. Everything from the individual keys for the room, to the beautiful staircase railings and decor, it pays tribute to its history with a modern update and twist. The staff greet you at the door with a friendly welcome. The gentleman that checked me in was very friendly and updated me with events that would take place throughout my stay. The rooms are a decent size. The bathrooms have been updated with beautiful tilework and modern appliances. I had a fireplace in my room this stay too. I doubt it's functional anymore, but it still added a nice touch to the room. I'll definitely be back when we visit again.",5
"Denver, CO",The Oxford Hotel,ONE OF A KIND!!,This Hotel has such unique charm and personality.  What really made the experience was the prompt and accommodating nature of the staff.  The Valet Jimmy was charismatic and precise when he offered suggestions on sights to see around the city. We happily took his suggestions and he was eager to hear about our experience. Our only regret was having to leave!!,5
"Denver, CO",The Oxford Hotel,Style and Class in downtown Denver,"Rooms are charming, staff is ultra professional, Bellman to front end.Elegant little charming and close to everything hotel, in the classic sense of the work, great lounge, ""The Cruise Room"" not to be missed!  nothing like it , maybe from NYC to Las Vegas, or W. Coast.",5
"Denver, CO",The Oxford Hotel,Classic hotel,The Oxford is a lovely classic hotel in downtown Denver offering easy access to numerous restaurants and shops in the area. Nice touches like the “real” keys instead of cards highlight the timeless feel and the daily bourbon happy hour is a nice touch.,5
